target_id	length	eff_length	est_counts	tpm
Solyc07g045350.3.1	2173	1892.49	978	20.7799
Solyc02g083900.3.1	13319	13038.5	2969	9.15632
Solyc06g071960.3.1	3841	3560.49	2205.78	24.9109
Solyc03g051705.1.1	206	47.4106	0	0
Solyc01g104055.1.1	663	383.575	234	24.5304
Solyc02g014640.1.1	198	45.0507	7	6.24791
Solyc07g049795.1.1	249	57.918	0	0
Solyc01g049910.3.1	4411	4130.49	69.3957	0.675567
Solyc11g062400.2.1	1940	1659.49	83	2.01113
Solyc11g006320.2.1	4232	3951.49	1338	13.6155
Solyc06g065480.3.1	2047	1766.49	1026	23.3546
Solyc03g031900.2.1	7376	7095.49	268	1.51876
Solyc02g065770.3.1	2340	2059.49	2390	46.6633
Solyc05g014895.1.1	354	108.84	0	0
Solyc01g090560.3.1	825	544.767	43	3.17392
Solyc11g005640.2.1	3776	3495.49	825.119	9.49175
Solyc02g092517.1.1	642	362.686	21	2.32823
Solyc08g081420.3.1	2306	2025.49	147	2.91826
Solyc04g025284.1.1	321	89.3501	0	0
Solyc05g009160.3.1	1741	1460.49	389	10.71
Solyc03g019810.3.1	4888	4607.49	239	2.08579
Solyc12g042840.2.1	857	576.767	0	0
Solyc02g079200.1.1	1731	1450.49	507.369	14.0652
Solyc01g100080.3.1	1517	1236.49	148	4.81291
Solyc12g015890.1.1	219	49.5905	0	0
Solyc02g076890.1.1	411	151.072	0	0
Solyc05g051370.3.1	4324	4043.49	176	1.75023
Solyc10g005550.2.1	405	146.227	0	0
Solyc01g020403.1.1	240	55.7164	0	0
Solyc06g024380.1.1	318	87.6929	11	5.0439
Solyc09g015380.1.1	606	327.266	76	9.33793
Solyc04g017757.1.1	285	71.1777	0	0
Solyc06g083800.3.1	824	543.767	36	2.66212
Solyc02g094140.3.1	612	333.201	831	100.284
Solyc01g060400.1.1	243	56.6277	0	0
Solyc11g071910.2.1	2732	2451.49	1351	22.1596
Solyc02g088830.3.1	613	334.1	29	3.49027
Solyc06g050430.3.1	1187	906.495	144	6.38757
Solyc09g092070.3.1	1974	1693.49	281	6.67207
Solyc02g092070.3.1	4471	4190.49	262	2.51405
Solyc03g115330.2.1	1975	1694.49	111	2.63403
Solyc10g054530.2.1	999	718.495	0	0
Solyc04g025530.3.1	1844	1563.49	239	6.14667
Solyc01g079370.3.1	2582	2301.49	5	0.0873571
Solyc08g082730.3.1	1346	1065.49	949	35.814
Solyc01g008870.2.1	2058	1777.49	14	0.316707
Solyc09g018640.1.1	96	29.6625	11	14.9116
Solyc12g006590.2.1	2451	2170.49	39	0.722511
Solyc01g106300.3.1	552	274.658	0	0
Solyc12g017510.2.1	4989	4708.49	1543.08	13.1779
Solyc06g060300.1.1	318	87.6929	14.9691	6.86388
Solyc02g055443.1.1	738	458.163	1	0.0877643
Solyc01g066390.3.1	1659	1378.49	0	0
Solyc01g017280.1.1	390	134.93	0	0
Solyc11g068540.2.1	1482	1201.49	1536	51.4053
Solyc08g006240.2.1	2841	2560.49	50	0.785207
Solyc11g018743.1.1	423	160.428	5	1.25322
Solyc07g063400.3.1	3298	3017.49	0	0
Solyc06g074820.3.1	1034	753.495	26928	1437.02
Solyc11g012050.1.1	1125	844.495	42	1.99982
Solyc04g005560.3.1	8052	7771.49	220.757	1.14222
Solyc05g007960.3.1	2695	2414.49	430	7.16111
Solyc09g072950.1.1	483	210.858	0	0
Solyc05g011970.3.1	1863	1582.49	359	9.12201
Solyc04g076420.3.1	1860	1579.49	290	7.38275
Solyc10g084325.1.1	2187	1906.49	2037	42.9629
Solyc07g064410.1.1	999	718.495	406	22.7217
Solyc06g083670.3.1	3092	2811.49	268	3.83297
Solyc05g014400.3.1	1667	1386.49	107.842	3.12757
Solyc06g050780.1.1	465	194.755	1	0.206467
Solyc01g104439.1.1	240	55.7164	0	0
Solyc10g054840.2.1	1706	1425.49	693	19.5482
Solyc04g078290.3.1	4528	4247.49	1688.56	15.9853
Solyc06g062790.3.1	2235	1954.49	1318	27.1156
Solyc07g056707.1.1	636	356.758	0	0
Solyc12g044920.2.1	5275	4994.49	51	0.410598
Solyc05g025530.1.1	303	79.3421	0	0
Solyc07g025290.1.1	132	33.9777	0	0
Solyc08g005890.3.1	2249	1968.49	214	4.37137
Solyc10g085560.2.1	4014	3733.49	547.342	5.89496
Solyc12g087855.1.1	1693	1412.49	3	0.0854029
Solyc08g074600.3.1	2720	2439.49	207	3.412
Solyc06g060110.3.1	2246	1965.49	2462	50.368
Solyc07g054590.1.1	3003	2722.49	1	0.0147697
Solyc02g067320.2.1	1233	952.495	844	35.6302
Solyc11g039957.1.1	567	289.289	0	0
Solyc04g076860.3.1	2899	2618.49	76	1.16708
Solyc06g030590.2.1	1588	1307.49	0	0
Solyc12g100010.1.1	3180	2899.49	402.363	5.58
Solyc02g078770.1.1	156	38.9188	0	0
Solyc07g066140.1.1	1413	1132.49	0	0
Solyc01g098360.1.1	159	39.0973	0	0
Solyc02g088040.1.1	675	395.458	92	9.35462
Solyc08g042147.1.1	603	324.364	1	0.123967
Solyc08g082790.3.1	446	178.77	58	13.0458
Solyc04g082080.1.1	1209	928.495	0	0
Solyc09g005510.1.1	351	107.227	0	0
Solyc01g060180.3.1	2179	1898.49	5081	107.616
Solyc11g062390.2.1	2244	1963.49	819	16.7723
Solyc12g045030.2.1	1188	907.495	4131	183.041
Solyc07g026650.3.1	1354	1073.49	0	0
Solyc10g061970.2.1	2183	1902.49	41	0.86656
Solyc03g013160.3.1	1422	1141.49	238	8.38381
Solyc03g098790.2.1	1152	871.495	50596	2334.48
Solyc01g067140.2.1	1550	1269.49	0	0
Solyc03g111883.1.1	219	49.5905	0	0
Solyc07g052440.3.1	826	545.767	48	3.53649
Solyc03g078440.3.1	1833	1552.49	0	0
Solyc10g009150.3.1	796	515.872	106	8.26232
Solyc07g041090.1.1	429	164.956	0	0
Solyc12g056990.1.1	915	634.767	23	1.45697
Solyc12g015695.1.1	1338	1057.49	1	0.0380242
Solyc10g051365.1.1	552	274.658	0	0
Solyc06g065720.1.1	2706	2425.49	566	9.38327
Solyc09g008720.2.1	1589	1308.49	0	0
Solyc06g016670.1.1	171	40.5373	0	0
Solyc06g060630.1.1	2526	2245.49	23	0.411864
Solyc11g063610.2.1	1368	1087.49	5	0.184876
Solyc02g083430.1.1	2496	2215.49	230	4.17441
Solyc03g113010.2.1	1599	1318.49	586	17.8714
Solyc01g006510.3.1	1586	1305.49	3817	117.567
Solyc09g082540.3.1	1600	1319.49	312	9.50791
Solyc02g091260.1.1	435	169.613	0	0
Solyc05g010200.1.1	348	105.557	0	0
Solyc03g034430.2.1	2565	2284.49	4933	86.8279
Solyc10g080320.2.1	3672	3391.49	1305	15.4724
Solyc12g032920.2.1	2630	2349.49	0	0
Solyc02g067105.1.1	1278	997.495	65	2.62024
Solyc03g058730.1.1	168	40.3504	0	0
Solyc10g050772.1.1	723	443.163	0	0
Solyc09g091940.2.1	617	337.965	8.27916	0.985037
Solyc11g039650.2.1	3638	3357.49	3168	37.9409
Solyc08g007712.1.1	1068	787.495	0	0
Solyc05g013780.2.1	2606	2325.49	1237	21.3891
Solyc04g081280.3.1	4763	4482.49	900	8.07348
Solyc03g006920.3.1	3323	3042.49	271	3.58161
Solyc07g063200.2.1	1191	910.495	315	13.9114
Solyc11g042940.2.1	2286	2005.49	1611	32.3007
Solyc08g069125.1.1	417	155.844	0	0
Solyc01g087250.3.1	2477	2196.49	1086	19.881
Solyc04g077270.3.1	3196	2915.49	964	13.2955
Solyc01g010506.1.1	582	303.844	0	0
Solyc12g036177.1.1	249	57.918	0	0
Solyc12g077595.1.1	275	67.3989	0	0
Solyc11g013750.2.1	3773	3492.49	327	3.76487
Solyc08g083325.1.1	252	59.0228	0	0
Solyc05g054150.3.1	1301	1020.49	308	12.1361
Solyc08g006850.3.1	2539	2258.49	1	0.0178041
Solyc12g099860.2.1	8648	8367.49	155.57	0.747597
Solyc09g075390.3.1	3838	3557.49	4936.05	55.7922
Solyc01g102730.3.1	1457	1176.49	196	6.69891
Solyc06g061070.3.1	1693	1412.49	15994	455.311
Solyc02g072030.1.1	1134	853.495	55	2.5912
Solyc08g068160.2.1	2289	2008.49	48	0.960968
Solyc12g014570.2.1	2653	2372.49	20	0.338971
Solyc06g061220.2.1	281	69.4757	0	0
Solyc10g018515.1.1	795	514.872	0	0
Solyc12g019597.1.1	576	298.025	0	0
Solyc07g017777.1.1	384	130.467	5	1.54101
Solyc05g010565.1.1	375	123.445	0	0
Solyc04g072870.2.1	423	160.428	0	0
Solyc10g080397.1.1	372	121.41	0	0
Solyc09g009470.1.1	1260	979.495	110	4.51574
Solyc08g044350.2.1	1023	742.495	27	1.46221
Solyc07g015970.2.1	234	53.5866	676	507.257
Solyc03g097840.3.1	2734	2453.49	805.865	13.2073
Solyc10g007470.3.1	2649	2368.49	455	7.72462
Solyc06g051390.3.1	3803	3522.49	387	4.41773
Solyc04g050100.1.1	195	44.5014	0	0
Solyc01g091910.3.1	6069	5788.49	466.352	3.23956
Solyc01g107860.3.1	892	611.767	1324	87.0242
Solyc07g063790.1.1	585	306.844	0	0
Solyc07g038190.3.1	885	604.767	27	1.7952
Solyc11g065180.2.1	2023	1742.49	272	6.27676
Solyc07g062713.1.1	1153	872.495	255.117	11.7575
Solyc04g015460.3.1	2643	2362.49	337	5.73584
Solyc05g010645.1.1	1975	1694.49	0	0
Solyc03g120130.3.1	1533	1252.49	170	5.45772
Solyc01g103550.1.1	936	655.767	2	0.122636
Solyc06g068010.3.1	1214	933.495	1927	83.0058
Solyc03g116600.3.1	581	302.844	126	16.7298
Solyc12g056170.2.1	2843	2562.49	308	4.8331
Solyc01g068360.3.1	3207	2926.49	85	1.16791
Solyc02g070630.3.1	1041	760.495	591	31.2485
Solyc01g086800.3.1	399	141.544	46.1019	13.0968
Solyc01g102680.3.1	1224	943.495	3	0.127856
Solyc11g045610.2.1	2585	2304.49	65	1.13416
Solyc03g063240.3.1	2011	1730.49	1569	36.4578
Solyc08g048500.3.1	3556	3275.49	1042	12.7917
Solyc08g081240.3.1	1510	1229.49	526	17.2027
Solyc04g058100.3.1	494	220.665	123	22.4135
Solyc03g097170.3.1	1643	1362.49	269	7.93882
Solyc09g075130.3.1	875	594.767	910	61.5223
Solyc11g039880.2.1	3917	3636.49	421	4.65519
Solyc01g066420.3.1	2238	1957.49	0	0
Solyc02g032553.1.1	561	283.432	0	0
Solyc04g007763.1.1	369	119.251	0	0
Solyc01g109480.3.1	592	313.813	0	0
Solyc01g005000.3.1	1710	1429.49	342	9.62015
Solyc01g107450.3.1	969	688.635	613	35.7939
Solyc06g076665.1.1	741	461.118	63.0693	5.49977
Solyc09g055560.1.1	522	246.493	0	0
Solyc11g063693.1.1	546	268.876	0	0
Solyc01g079190.2.1	484	211.662	0	0
Solyc08g061774.1.1	459	189.631	0	0
Solyc09g007730.3.1	1325	1044.49	71	2.73332
Solyc12g039210.1.1	495	221.597	0	0
Solyc02g063090.3.1	2886	2605.49	764	11.7908
Solyc05g006210.3.1	1733	1452.49	2	0.0553674
Solyc04g049980.1.1	408	148.801	0	0
Solyc07g005610.3.1	2564	2283.49	233	4.10293
Solyc01g106570.3.1	1902	1621.49	837	20.7562
Solyc02g064910.2.1	1098	817.495	0	0
Solyc03g095290.3.1	3094	2813.49	561.042	8.0184
Solyc04g040030.2.1	219	49.5905	0	0
Solyc01g080100.3.1	581	302.844	211	28.0158
Solyc05g051220.3.1	3568	3287.49	190	2.32395
Solyc05g042175.1.1	267	64.3058	0	0
Solyc12g038657.1.1	691	411.377	3	0.293238
Solyc08g006120.3.1	1304	1023.49	98	3.85016
Solyc04g010080.3.1	3471	3190.49	590	7.43588
Solyc08g023660.3.1	756	476.07	269	22.7206
Solyc09g090150.3.1	1571	1290.49	0	0
Solyc11g013530.2.1	4791	4510.49	1460	13.0157
Solyc08g005070.3.1	2630	2349.49	709.339	12.14
Solyc07g006720.3.1	1353	1072.49	0	0
Solyc10g081980.2.1	1124	843.495	220.472	10.5102
Solyc01g066957.1.1	600	321.462	0	0
Solyc02g005185.1.1	1476	1195.49	0	0
Solyc11g011680.1.1	279	68.5875	3	1.75879
Solyc08g023465.1.1	252	59.0228	4	2.72507
Solyc06g072280.3.1	788	507.923	539	42.6706
Solyc09g065850.3.1	3696	3415.49	65.1688	0.767228
Solyc04g081690.2.1	895	614.767	22	1.43897
Solyc02g083780.2.1	2568	2287.49	150	2.63675
Solyc12g098160.2.1	4084	3803.49	619	6.54404
Solyc02g077420.3.1	1511	1230.49	225	7.3526
Solyc07g005830.3.1	1247	966.495	3156	131.303
Solyc10g049665.1.1	900	619.767	0	0
Solyc12g010850.1.1	465	194.755	2	0.412934
Solyc08g022240.1.1	1449	1168.49	22	0.757067
Solyc06g059775.1.1	594	315.686	0	0
Solyc10g052470.1.1	267	64.3058	221	138.191
Solyc11g051105.1.1	468	197.388	0	0
Solyc04g072895.1.1	1444	1163.49	89	3.07584
Solyc06g048687.1.1	369	119.251	0	0
Solyc04g063350.3.1	1847	1566.49	184	4.7231
Solyc01g059857.1.1	1713	1432.49	1.43857	0.040381
Solyc01g060047.1.1	498	224.369	0	0
Solyc04g080285.1.1	306	81.2593	0	0
Solyc10g081500.1.1	1605	1324.49	0	0
Solyc08g016580.1.1	423	160.428	3.89635	0.976598
Solyc05g013050.3.1	666	386.536	296	30.7921
Solyc09g056260.3.1	2037	1756.49	462	10.5763
Solyc11g072020.1.1	879	598.767	0	0
Solyc01g017485.1.1	759	479.07	802.618	67.3672
Solyc04g077485.1.1	1313	1032.49	0	0
Solyc03g097585.1.1	2682	2401.49	2868	48.0215
Solyc04g016120.2.1	356	110.069	0	0
Solyc06g073910.3.1	1606	1325.49	32	0.970757
Solyc08g029110.3.1	1385	1104.49	456	16.6012
Solyc03g117440.3.1	3673	3392.49	2601	30.829
Solyc04g050745.1.1	849	568.767	0	0
Solyc11g069760.1.1	552	274.658	0	0
Solyc01g011040.3.1	2064	1783.49	761	17.1574
Solyc05g012660.2.1	2052	1771.49	14	0.31778
Solyc12g055910.2.1	3965	3684.49	419	4.57272
Solyc07g053400.1.1	294	75.2198	10	5.34572
Solyc06g070980.3.1	1167	886.495	10097.3	458.002
Solyc01g068330.3.1	2910	2629.49	716	10.9491
Solyc02g011810.2.1	264	63.445	1	0.633784
Solyc01g111930.3.1	207	47.7349	4	3.36947
Solyc01g057440.3.1	1020	739.495	19	1.03313
Solyc04g040180.3.1	1179	898.495	744	33.2963
Solyc12g027737.1.1	453	184.416	0	0
Solyc02g055467.1.1	369	119.251	95	32.0331
Solyc07g053590.3.1	1582	1301.49	11	0.339851
Solyc07g020800.3.1	1146	865.495	177	8.22332
Solyc07g017500.3.1	2313	2032.49	932	18.4385
Solyc09g091250.3.1	1429	1148.49	1025	35.8867
Solyc11g016995.1.1	396	139.208	0	0
Solyc03g062890.3.1	1180	899.495	2534	113.278
Solyc05g050055.1.1	816	535.767	0	0
Solyc12g019810.1.1	225	51.4014	0	0
Solyc09g064860.3.1	5723	5442.49	1668	12.3236
Solyc11g073210.2.1	2120	1839.49	1	0.0218595
Solyc02g077350.1.1	282	69.8131	2	1.15194
Solyc01g096740.3.1	2523	2242.49	685	12.2828
Solyc07g008480.2.1	1737	1456.49	110	3.03684
Solyc12g088130.2.1	1729	1448.49	0	0
Solyc04g080630.3.1	614	335.1	4174	500.86
Solyc10g008100.3.1	1232	951.495	87	3.67664
Solyc02g082215.1.1	2840	2559.49	54	0.848355
Solyc07g063000.3.1	3467	3186.49	328	4.13903
Solyc06g008620.1.1	1983	1702.49	940	22.2014
Solyc10g081670.2.1	333	96.21	0	0
Solyc01g066120.2.1	981	700.566	0	0
Solyc07g066570.3.1	1696	1415.49	184	5.22694
Solyc02g071850.1.1	453	184.416	1	0.218042
Solyc07g043260.3.1	3266	2985.49	655	8.82192
Solyc08g016410.1.1	438	171.995	299	69.9027
Solyc01g057525.1.1	216	48.7614	3	2.47391
Solyc10g055240.2.1	1496	1215.49	330	10.9169
Solyc05g023880.1.1	231	53.002	0	0
Solyc07g045090.3.1	1460	1179.49	0	0
Solyc03g025645.1.1	1173	892.495	1	0.0450539
Solyc11g066030.1.1	240	55.7164	0	0
Solyc10g008455.1.1	1428	1147.49	0	0
Solyc08g061063.1.1	744	464.118	3	0.259915
Solyc02g070915.1.1	813	532.767	0	0
Solyc02g032607.1.1	393	136.941	0	0
Solyc02g085960.1.1	477	205.266	0	0
Solyc04g026370.1.1	195	44.5014	0	0
Solyc10g074870.2.1	1420	1139.49	460	16.2324
Solyc07g047970.3.1	1611	1330.49	690	20.8533
Solyc06g043210.1.1	210	48.69	0	0
Solyc09g082910.1.1	501	227.023	0	0
Solyc01g098840.3.1	2923	2642.49	1369	20.8318
Solyc06g073770.1.1	474	202.603	0	0
Solyc03g032200.2.1	706	426.294	0	0
Solyc06g009950.1.1	171	40.5373	0	0
Solyc08g066310.2.1	2276	1995.49	259	5.219
Solyc12g013530.2.1	754	474.118	279	23.6623
Solyc03g025600.3.1	1551	1270.49	869	27.5033
Solyc01g067710.3.1	2311	2030.49	704	13.9415
Solyc07g042597.1.1	1221	940.495	9	0.384791
Solyc04g077333.1.1	303	79.3421	0	0
Solyc02g082140.3.1	1895	1614.49	1409	35.0924
Solyc01g094810.3.1	5971	5690.49	652.767	4.6126
Solyc06g071200.3.1	3878	3597.49	876	9.79134
Solyc06g083760.3.1	4269	3988.49	619.723	6.2478
Solyc09g059880.1.1	351	107.227	0	0
Solyc09g064980.2.1	2793	2512.49	0	0
Solyc04g051247.1.1	1562	1281.49	49	1.53751
Solyc01g014723.1.1	879	598.767	0	0
Solyc12g013850.2.1	2500	2219.49	91.2013	1.65229
Solyc06g069490.3.1	1347	1066.49	225	8.48325
Solyc12g042910.2.1	2411	2130.49	214	4.03898
Solyc06g071160.3.1	2551	2270.49	425	7.52674
Solyc12g017850.2.1	2158	1877.49	31	0.663928
Solyc01g090795.1.1	1119	838.495	5	0.239777
Solyc09g011030.3.1	2414	2133.49	982	18.5079
Solyc05g018610.2.1	1707	1426.49	510	14.376
Solyc10g085610.2.1	2263	1982.49	34	0.689613
Solyc07g026860.3.1	1098	817.495	0	0
Solyc04g015000.2.1	666	386.536	0	0
Solyc04g054930.3.1	1750	1469.49	321	8.78366
Solyc05g045770.1.1	231	53.002	0	0
Solyc05g013370.1.1	699	419.294	12	1.1508
Solyc04g012120.3.1	1225	944.495	6391	272.087
Solyc10g086160.1.1	639	359.722	0	0
Solyc02g078530.3.1	1771	1490.49	150	4.04668
Solyc12g089230.2.1	2859	2578.49	71	1.10721
Solyc01g095320.3.1	4039	3758.49	177	1.89364
Solyc02g084455.1.1	885	604.767	0	0
Solyc09g031950.2.1	2872	2591.49	0	0
Solyc12g015910.1.1	1062	781.495	1140.1	58.6618
Solyc07g032710.3.1	3163	2882.49	160	2.23198
Solyc11g005110.2.1	2820	2539.49	449	7.10947
Solyc08g067763.1.1	1050	769.495	0	0
Solyc10g084260.2.1	1502	1221.49	332	10.9291
Solyc04g079090.3.1	2779	2498.49	364	5.85816
Solyc03g063605.1.1	285	71.1777	0	0
Solyc08g014350.1.1	546	268.876	2	0.299099
Solyc02g043910.1.1	504	229.604	0	0
Solyc10g005960.1.1	1248	967.495	3713	154.317
Solyc03g096135.1.1	1064	783.495	1	0.0513219
Solyc08g065370.1.1	252	59.0228	0	0
Solyc01g107050.3.1	821	540.767	0	0
Solyc08g075820.3.1	1251	970.495	5	0.207164
Solyc01g095715.1.1	492	218.845	5.52785	1.01568
Solyc01g110630.3.1	1087	806.495	0	0
Solyc03g005810.3.1	912	631.767	4	0.25459
Solyc02g076720.3.1	4928	4647.49	2632	22.7722
Solyc11g043070.2.1	1144	863.495	0	0
Solyc02g067200.3.1	3714	3433.49	136	1.59273
Solyc01g007210.3.1	412	151.788	0	0
Solyc01g095780.2.1	613	334.1	1	0.120354
Solyc12g006040.2.1	4020	3739.49	349	3.75276
Solyc05g006910.3.1	3205	2924.49	291	4.00111
Solyc06g076800.3.1	2832	2551.49	0	0
Solyc11g020100.2.1	3517	3236.49	393	4.88265
Solyc01g090680.3.1	2364	2083.49	744.595	14.3703
Solyc01g016800.1.1	603	324.364	0	0
Solyc11g071230.2.1	2484	2203.49	97	1.7701
Solyc09g011840.1.1	1080	799.495	759	38.1737
Solyc05g016180.3.1	3100	2819.49	16	0.228185
Solyc03g119560.1.1	741	461.118	0	0
Solyc03g096930.3.1	670	390.536	330	33.9774
Solyc03g115900.3.1	1889	1608.49	31276	781.862
Solyc08g007440.2.1	1437	1156.49	168	5.84123
Solyc09g082760.3.1	1936	1655.49	8848	214.91
Solyc04g054180.3.1	1830	1549.49	629	16.323
Solyc02g087540.2.1	2403	2122.49	628	11.8974
Solyc09g073020.1.1	153	38.2772	0	0
Solyc10g047470.1.1	279	68.5875	0	0
Solyc07g009570.1.1	171	40.5373	0	0
Solyc05g054760.3.1	1036	755.495	5916	314.873
Solyc03g083270.3.1	1904	1623.49	219	5.42415
Solyc05g047560.1.1	1515	1234.49	51.6075	1.68098
Solyc12g005240.1.1	966	685.635	543.438	31.8709
Solyc10g031550.1.1	339	99.9007	4	1.61001
Solyc07g020797.1.1	336	98.2221	0	0
Solyc03g032245.1.1	378	125.718	0	0
Solyc12g070150.1.1	198	45.0507	0	0
Solyc09g073040.3.1	1079	798.495	3	0.151073
Solyc03g118140.3.1	619	339.965	55	6.50529
Solyc04g007780.3.1	784	503.923	84	6.70275
Solyc11g039710.1.1	261	62.0579	1	0.647949
Solyc06g071010.3.1	1521	1240.49	390	12.6418
Solyc10g047490.1.1	1116	835.495	0	0
Solyc12g013860.2.1	2227	1946.49	0	0
Solyc07g042980.3.1	1731	1450.49	199	5.51665
Solyc11g027893.1.1	216	48.7614	0	0
Solyc09g083430.2.1	222	50.4781	0	0
Solyc08g041975.1.1	456	187.221	0	0
Solyc08g041760.2.1	2102	1821.49	5	0.110377
Solyc08g008660.3.1	1704	1423.49	0	0
Solyc02g093185.1.1	840	559.767	0	0
Solyc04g005440.1.1	1680	1399.49	7	0.201125
Solyc09g091580.3.1	4631	4350.49	5416.35	50.0618
Solyc02g060570.1.1	2130	1849.49	0	0
Solyc01g100610.3.1	2699	2418.49	2158	35.8794
Solyc06g067910.3.1	1386	1105.49	28	1.01845
Solyc09g065030.3.1	4243	3962.49	427	4.33309
Solyc10g078890.2.1	1359	1078.49	0	0
Solyc05g016615.1.1	1683	1402.49	0	0
Solyc02g069280.3.1	5037	4756.49	8.02632	0.0678528
Solyc02g021607.1.1	438	171.995	0	0
Solyc03g120180.2.1	2102	1821.49	0	0
Solyc03g119950.1.1	2631	2350.49	38.2307	0.654021
Solyc03g046580.1.1	1002	721.495	4.66134	0.259786
Solyc06g008630.3.1	286	71.5834	0	0
Solyc01g066950.1.1	321	89.3501	0	0
Solyc04g007680.3.1	704	424.294	0	0
Solyc09g009270.2.1	1401	1120.49	146	5.2394
Solyc01g095600.3.1	2586	2305.49	22	0.383704
Solyc02g079180.1.1	1245	964.495	6	0.250144
Solyc02g091100.3.1	2387	2106.49	1381	26.3616
Solyc01g068250.2.1	1374	1093.49	36	1.32381
Solyc03g019877.1.1	474	202.603	10.5901	2.10182
Solyc02g092950.3.1	1106	825.495	67	3.26361
Solyc03g051900.3.1	5857	5576.49	706	5.09075
Solyc07g008770.3.1	1173	892.495	796	35.8629
Solyc03g006565.1.1	237	54.3866	0	0
Solyc05g012800.1.1	1494	1213.49	99	3.28047
Solyc02g065630.3.1	2489	2208.49	586	10.6694
Solyc09g018950.3.1	1175	894.495	82.3355	3.70124
Solyc06g048710.2.1	1852	1571.49	1.00107	0.0256148
Solyc11g071400.1.1	375	123.445	50	16.2867
Solyc02g068230.3.1	759	479.07	563	47.255
Solyc01g080363.1.1	597	318.654	2.03497	0.256789
Solyc07g065845.1.1	1248	967.495	0	0
Solyc11g044367.1.1	465	194.755	0	0
Solyc09g005500.3.1	786	505.923	0	0
Solyc10g045510.1.1	159	39.0973	0	0
Solyc12g008473.1.1	458	188.868	0	0
Solyc12g006680.2.1	698	418.294	0	0
Solyc07g041300.2.1	1785	1504.49	0	0
Solyc10g086605.1.1	603	324.364	0	0
Solyc09g083320.1.1	507	232.462	278	48.0873
Solyc03g005770.2.1	1545	1264.49	45025.1	1431.78
Solyc10g083760.2.1	3094	2813.49	1848	26.4116
Solyc02g078740.3.1	3879	3598.49	11.9344	0.133357
Solyc11g064770.2.1	2646	2365.49	0	0
Solyc02g030560.1.1	153	38.2772	0	0
Solyc04g010110.3.1	1856	1575.49	242	6.17642
Solyc04g081840.3.1	1184	903.495	0	0
Solyc06g083640.3.1	2271	1990.49	472	9.53497
Solyc12g096540.2.1	664	384.575	4224	441.653
Solyc08g081370.1.1	498	224.369	81.2002	14.5523
Solyc03g113960.3.1	2180	1899.49	58	1.2278
Solyc09g059914.1.1	519	243.741	0	0
Solyc02g077575.1.1	1112	831.495	0	0
Solyc01g087400.3.1	1944	1663.49	226	5.46293
Solyc04g011967.1.1	1020	739.495	0	0
Solyc09g031910.2.1	3004	2723.49	18.1195	0.26752
Solyc05g005325.1.1	663	383.575	0	0
Solyc11g011508.1.1	945	664.635	27	1.6335
Solyc11g072210.1.1	1443	1162.49	0	0
Solyc08g065720.2.1	1263	982.495	0	0
Solyc03g097450.3.1	2110	1829.49	322	7.07723
Solyc09g075740.1.1	717	437.163	1	0.0919802
Solyc06g030620.2.1	669	389.536	0	0
Solyc01g107060.2.1	969	688.635	0	0
Solyc06g065990.1.1	672	392.497	5755.94	589.682
Solyc09g011570.3.1	1083	802.495	1228	61.5311
Solyc04g072265.1.1	9428	9147.49	246	1.08136
Solyc10g074490.2.1	2470	2189.49	0	0
Solyc11g021070.2.1	551	273.686	0	0
Solyc10g046937.1.1	369	119.251	0	0
Solyc03g025810.3.1	2059	1778.49	0	0
Solyc04g053040.3.1	2007	1726.49	0	0
Solyc10g084910.2.1	1317	1036.49	0	0
Solyc01g104140.3.1	3382	3101.49	436	5.65267
Solyc01g098010.3.1	3149	2868.49	389.506	5.46007
Solyc08g007460.2.1	742	462.118	931	81.0094
Solyc03g122030.1.1	1092	811.495	256	12.6851
Solyc06g076830.2.1	1815	1534.49	29	0.759925
Solyc05g046160.1.1	195	44.5014	0	0
Solyc04g008770.3.1	734	454.163	133	11.7755
Solyc01g091310.3.1	2116	1835.49	537	11.7641
Solyc05g015260.1.1	564	286.318	0	0
Solyc08g067760.3.1	2295	2014.49	1	0.0199605
Solyc05g041160.2.1	417	155.844	0	0
Solyc07g040970.1.1	516	240.815	10	1.66976
Solyc07g049780.2.1	1584	1303.49	0	0
Solyc08g083350.3.1	2848	2567.49	3584.03	56.1307
Solyc10g052590.1.1	354	108.84	2	0.738891
Solyc02g093130.2.1	501	227.023	399	70.6711
Solyc02g085705.1.1	462	192.016	0	0
Solyc07g065250.3.1	1326	1045.49	107	4.11529
Solyc01g058220.2.1	448	180.429	3.1199	0.6953
Solyc09g065380.2.1	1054	773.495	1473	76.5744
Solyc10g047743.1.1	651	371.65	0	0
Solyc01g109630.3.1	2228	1947.49	214	4.41851
Solyc05g014510.3.1	2615	2334.49	1610	27.7314
Solyc06g072940.2.1	2196	1915.49	1	0.0209922
Solyc02g087280.3.1	2712	2431.49	423	6.99528
Solyc12g056630.2.1	1330	1049.49	274	10.4981
Solyc01g094920.3.1	1753	1472.49	2750	75.0961
Solyc07g007800.3.1	1858	1577.49	241	6.1431
Solyc11g028206.1.1	528	252.087	0	0
Solyc03g078710.2.1	3013	2732.49	0	0
Solyc12g094540.1.1	615	336.067	49.5935	5.93386
Solyc04g011655.1.1	441	174.609	0	0
Solyc11g042557.1.1	945	664.635	79.4957	4.80948
Solyc07g017925.1.1	780	499.923	0	0
