target_id	length	eff_length	est_counts	tpm
Solyc08g044560.1.1	204	46.721	0	0
Solyc08g013840.3.1	1448	1172.26	756	29.6337
Solyc10g008920.1.1	1302	1026.26	0	0
Solyc07g008810.1.1	336	101.36	2	0.906678
Solyc12g096030.1.1	1035	759.262	225	13.6169
Solyc04g012070.2.1	1809	1533.26	5	0.149845
Solyc03g115960.3.1	1341	1065.26	0	0
Solyc01g094485.1.1	555	281.634	42	6.85256
Solyc04g054470.3.1	2636	2360.26	1369.41	26.6601
Solyc11g007300.2.1	12917	12641.3	0	0
Solyc04g025440.3.1	4652	4376.26	145	1.52249
Solyc04g025475.1.1	312	87.2283	0	0
Solyc09g065325.1.1	921	645.262	0	0
Solyc03g117210.3.1	1303	1027.26	167	7.47005
Solyc09g060090.3.1	2715	2439.26	274	5.16155
Solyc09g098445.1.1	213	49.0296	151	141.516
Solyc09g007620.2.1	778	502.381	0	0
Solyc09g037087.1.1	747	471.524	0	0
Solyc01g090000.1.1	723	447.569	0	0
Solyc01g111860.3.1	2006	1730.26	224.745	5.96851
Solyc10g078935.1.1	201	46.1461	0	0
Solyc09g098380.2.1	1532	1256.26	1	0.036577
Solyc06g054080.3.1	1703	1427.26	230.936	7.43491
Solyc01g073650.3.1	2754	2478.26	1858.49	34.459
Solyc12g005480.2.1	2627	2351.26	50	0.977141
Solyc05g043390.2.1	2759	2483.26	98	1.81339
Solyc06g071780.3.1	10801	10525.3	6578.03	28.7178
Solyc01g005800.3.1	2919	2643.26	13	0.225991
Solyc04g025035.1.1	492	222.343	0	0
Solyc02g061920.2.1	819	543.381	0	0
Solyc01g015180.1.1	225	51.7404	0	0
Solyc06g051260.3.1	883	607.323	208	15.7374
Solyc12g008960.2.1	2012	1736.26	66	1.7467
Solyc05g025747.1.1	639	363.96	1	0.126251
Solyc12g042650.2.1	889	613.262	1578	118.236
Solyc11g019970.2.1	2024	1748.26	138	3.62711
Solyc11g069610.2.1	4328	4052.26	360	4.08219
Solyc02g032090.1.1	387	136.345	0	0
Solyc03g007380.2.1	1198	922.262	28	1.39506
Solyc05g024055.1.1	237	55.2062	0	0
Solyc08g023497.1.1	1365	1089.26	105.726	4.46004
Solyc04g014910.3.1	1079	803.262	66.2932	3.79228
Solyc10g006820.3.1	5855	5579.26	1033	8.5077
Solyc01g056880.2.1	399	145.188	0	0
Solyc03g033530.3.1	1230	954.262	64	3.08177
Solyc04g009940.3.1	1175	899.262	1593	81.3988
Solyc10g051330.2.1	2585	2309.26	0	0
Solyc06g073130.3.1	712	436.569	17	1.7893
Solyc09g091650.3.1	3412	3136.26	189	2.7691
Solyc11g068410.1.1	264	63.9824	0	0
Solyc01g107850.3.1	183	42.8739	1	1.07175
Solyc09g074760.1.1	417	158.7	3	0.868624
Solyc09g061505.1.1	561	287.348	0	0
Solyc06g054390.3.1	2202	1926.26	12	0.286256
Solyc02g070100.3.1	2064	1788.26	210	5.39606
Solyc10g005370.3.1	1524	1248.26	905	33.3143
Solyc04g008120.2.1	4246	3970.26	47.2636	0.547011
Solyc02g032520.1.1	267	65.4609	0	0
Solyc04g008620.3.1	5596	5320.26	1583	13.6721
Solyc08g075400.3.1	807	531.381	136	11.7604
Solyc02g090505.1.1	2757	2481.26	9.26284	0.171538
Solyc12g019550.2.1	677	401.654	2372	271.363
Solyc12g027760.1.1	177	41.8036	15	16.4879
Solyc01g008460.3.1	1014	738.262	182	11.3279
Solyc06g082920.3.1	3619	3343.26	1683.47	23.1378
Solyc01g065640.2.1	227	52.3577	1	0.877623
Solyc04g017720.3.1	565	291.144	2373	374.523
Solyc10g007680.3.1	2828	2552.26	129.566	2.33267
Solyc06g005370.3.1	2120	1844.26	464	11.5607
Solyc02g085830.3.1	6749	6473.26	0	0
Solyc06g062845.1.1	1569	1293.26	719.402	25.5608
Solyc01g110530.3.1	985	709.262	1638	106.12
Solyc11g011560.2.1	2055	1779.26	0	0
Solyc01g109100.2.1	498	227.861	286.935	57.863
Solyc01g014010.1.1	276	69.1713	0	0
Solyc07g052780.3.1	483	214.459	33	7.07063
Solyc01g087820.2.1	2611	2335.26	953	18.7519
Solyc09g061790.1.1	735	459.524	1	0.0999954
Solyc01g105410.3.1	825	549.381	447	37.3872
Solyc03g025510.3.1	1999	1723.26	619	16.5055
Solyc05g056520.3.1	1810	1534.26	679	20.3357
Solyc01g011195.1.1	282	71.9063	0	0
Solyc02g030435.1.1	1053	777.262	0	0
Solyc10g007550.3.1	2460	2184.26	336	7.06843
Solyc03g114000.3.1	1126	850.262	176	9.51149
Solyc11g044430.1.1	357	115.201	0	0
Solyc05g007400.1.1	1143	867.262	0	0
Solyc02g092720.1.1	918	642.262	54.3042	3.88517
Solyc06g034020.3.1	1155	879.262	382	19.9634
Solyc01g080360.3.1	2045	1769.26	330.899	8.59393
Solyc12g044600.3.1	2487	2211.26	9391	195.146
Solyc01g091290.3.1	759	483.43	1	0.0950506
Solyc06g071940.2.1	538	265.402	1	0.173135
Solyc05g014970.3.1	2996	2720.26	825	13.9358
Solyc09g018210.1.1	420	160.922	0	0
Solyc03g032230.1.1	1017	741.262	0	0
Solyc02g032665.1.1	978	702.262	0	0
Solyc03g043730.1.1	363	119.055	1	0.385959
Solyc08g062910.3.1	3171	2895.26	10732.8	170.339
Solyc04g074720.3.1	4147	3871.26	348	4.13062
Solyc04g025120.2.1	704	428.569	355	38.0624
Solyc12g070300.1.1	174	40.9212	0	0
Solyc07g007400.3.1	2619	2343.26	40.8358	0.800771
Solyc09g072587.1.1	534	261.668	0	0
Solyc01g067340.2.1	1454	1178.26	27	1.05296
Solyc12g040643.1.1	1269	993.262	0	0
Solyc01g105310.3.1	1524	1248.26	113	4.15969
Solyc03g051905.1.1	579	304.726	0	0
Solyc05g026560.3.1	2901	2625.26	2631	46.0507
Solyc09g091490.2.1	5646	5370.26	497	4.25255
Solyc04g076820.1.1	1425	1149.26	906	36.2241
Solyc04g005350.3.1	1313	1037.26	276	12.2267
Solyc05g052780.3.1	1040	764.262	863	51.8868
Solyc12g009820.2.1	2225	1949.26	560	13.201
Solyc01g067740.3.1	1537	1261.26	579	21.0941
Solyc02g024050.3.1	1583	1307.26	826	29.0339
Solyc06g048737.1.1	357	115.201	0	0
Solyc04g072065.1.1	1212	936.262	0	0
Solyc08g079500.3.1	2206	1930.26	967	23.0196
Solyc03g116570.3.1	1005	729.262	385	24.2586
Solyc02g068470.1.1	468	201.139	1	0.22845
Solyc02g093710.1.1	576	301.786	269	40.9583
Solyc09g090680.3.1	1631	1355.26	542	18.3766
Solyc12g019410.2.1	2401	2125.26	259	5.59984
Solyc08g041870.3.1	1800	1524.26	3683	111.028
Solyc07g040690.3.1	2251	1975.26	262	6.09488
Solyc07g053660.3.1	2100	1824.26	454	11.4356
Solyc12g036480.2.1	2312	2036.26	1	0.022566
Solyc09g065820.3.1	1538	1262.26	618	22.4971
Solyc02g069460.3.1	938	662.262	20710.1	1436.95
Solyc01g091940.3.1	1743	1467.26	132	4.13385
Solyc07g066400.1.1	405	149.696	0	0
Solyc09g090940.3.1	3292	3016.26	1296.73	19.7547
Solyc05g046320.1.1	519	247.364	26	4.82976
Solyc05g023600.2.1	2717	2441.26	0	0
Solyc12g082740.1.1	210	48.3507	0	0
Solyc05g032780.1.1	639	363.96	0	0
Solyc03g007650.1.1	822	546.381	53.1299	4.46819
Solyc06g066460.3.1	810	534.381	553	47.5513
Solyc10g085950.2.1	924	648.262	18	1.27588
Solyc07g042770.1.1	225	51.7404	0	0
Solyc01g048590.2.1	234	54.3972	31.6345	26.7223
Solyc05g051000.3.1	824	548.381	1428	119.656
Solyc02g014355.1.1	575	300.816	142	21.6908
Solyc03g122310.3.1	2543	2267.26	1626.36	32.9613
Solyc01g009200.3.1	1254	978.262	45	2.11371
Solyc04g026271.1.1	2452	2176.26	677.834	14.312
Solyc10g039350.1.1	165	39.0934	0	0
Solyc09g010680.3.1	2005	1729.26	229	6.08504
Solyc02g078300.3.1	563	289.29	60.0702	9.54146
Solyc07g015810.2.1	819	543.381	0	0
Solyc06g032740.1.1	459	193.181	0	0
Solyc12g014100.2.1	1960	1684.26	491	13.3955
Solyc03g112350.3.1	1038	762.262	384	23.1481
Solyc01g013760.1.1	201	46.1461	0	0
Solyc08g062915.1.1	3133	2857.26	12012.2	193.18
Solyc01g104740.3.1	441	177.72	34.3083	8.87055
Solyc08g068240.2.1	3012	2736.26	0	0
Solyc01g008110.3.1	1940	1664.26	7619	210.361
Solyc11g066190.1.1	1005	729.262	0	0
Solyc07g006150.3.1	873	597.323	548	42.1561
Solyc04g050753.1.1	2040	1764.26	0	0
Solyc04g026100.1.1	444	180.362	2643	673.349
Solyc09g061410.1.1	318	90.5404	70	35.5258
Solyc02g092750.3.1	1527	1251.26	306	11.2373
Solyc06g036580.3.1	2863	2587.26	830	14.741
Solyc01g110030.3.1	2951	2675.26	391.079	6.71718
Solyc03g095940.1.1	513	241.834	5.01684	0.953238
Solyc06g030610.1.1	825	549.381	0	0
Solyc06g064445.1.1	483	214.459	19	4.07097
Solyc04g005930.1.1	153	35.9334	0	0
Solyc10g055450.2.1	6332	6056.26	2554	19.3778
Solyc02g063350.1.1	438	175.166	259	67.942
Solyc11g039850.1.1	315	88.8786	0	0
Solyc01g060085.1.1	540	267.214	94	16.1643
Solyc04g051500.3.1	3199	2923.26	841	13.2196
Solyc09g072680.2.1	1379	1103.26	105	4.3732
Solyc05g025895.1.1	543	270.051	0	0
Solyc08g045800.2.1	1138	862.262	0	0
Solyc11g065450.1.1	303	82.5292	0	0
Solyc06g050160.3.1	1727	1451.26	1	0.0316623
Solyc04g074000.3.1	9211	8935.26	2363.09	12.1524
Solyc12g038360.1.1	318	90.5404	9	4.5676
Solyc06g074040.1.1	627	352.103	61	7.96065
Solyc02g077290.2.1	4680	4404.26	5	0.0521657
Solyc04g076140.3.1	4273	3997.26	147	1.68983
Solyc10g047420.2.1	330	97.826	3	1.40914
Solyc11g030590.1.1	336	101.36	0	0
Solyc01g011225.1.1	261	62.6878	3	2.19901
Solyc01g098890.1.1	246	57.9905	0	0
Solyc04g049350.3.1	1726	1450.26	6240	197.709
Solyc04g053092.1.1	696	420.654	0	0
Solyc03g078385.1.1	1464	1188.26	1	0.0386702
Solyc01g088810.3.1	2160	1884.26	37	0.902296
Solyc05g013820.3.1	1485	1209.26	1700.48	64.616
Solyc09g031526.1.1	552	278.719	0	0
Solyc04g015080.3.1	2066	1790.26	45	1.15501
Solyc07g055290.3.1	1408	1132.26	525	21.3059
Solyc01g091500.3.1	6532	6256.26	877	6.44129
Solyc12g099900.1.1	1407	1131.26	459	18.644
Solyc09g008410.3.1	1238	962.262	419	20.0083
Solyc01g103350.3.1	3125	2849.26	233	3.75761
Solyc05g054560.3.1	905	629.262	166	12.1217
Solyc11g069260.2.1	1493	1217.26	401	15.1373
Solyc01g059920.3.1	2609	2333.26	159	3.13128
Solyc11g044750.2.1	1382	1106.26	338.983	14.0802
Solyc02g069410.3.1	1424	1148.26	986	39.457
Solyc01g109795.1.1	657	381.85	0	0
Solyc01g066040.2.1	450	185.422	2	0.49563
Solyc12g044987.1.1	1590	1314.26	4	0.139851
Solyc06g005580.3.1	3068	2792.26	0	0
Solyc01g066445.1.1	2142	1866.26	0	0
Solyc12g035580.1.1	159	37.5091	1.52291	1.86563
Solyc05g025660.1.1	354	113.483	0	0
Solyc10g084023.1.1	375	127.334	1	0.360864
Solyc12g027583.1.1	624	349.103	0	0
Solyc04g007050.3.1	3295	3019.26	0	0
Solyc07g045617.1.1	786	510.381	0	0
Solyc04g008080.1.1	558	284.549	0	0
Solyc10g078600.2.1	2051	1775.26	368	9.52519
Solyc10g008000.1.1	537	264.429	7	1.2164
Solyc06g084120.3.1	1605	1329.26	79	2.73089
Solyc06g064570.3.1	1585	1309.26	1932	67.8061
Solyc03g061630.1.1	303	82.5292	0	0
Solyc11g011010.1.1	393	140.631	287	93.7753
Solyc03g025170.1.1	1896	1620.26	890	25.2402
Solyc05g054795.1.1	582	307.664	2	0.298705
Solyc10g006850.3.1	2117	1841.26	48	1.19788
Solyc05g024370.1.1	672	396.694	1	0.115833
Solyc01g005260.3.1	991	715.262	209.674	13.47
Solyc03g044097.1.1	1581	1305.26	1169	41.1534
Solyc02g078760.1.1	762	486.43	305	28.8117
Solyc03g043840.2.1	510	239.078	0	0
Solyc06g062680.2.1	780	504.381	6	0.546614
Solyc03g082620.3.1	3330	3054.26	5473	82.3394
Solyc04g051155.1.1	273	68.0908	0	0
Solyc01g034155.1.1	954	678.262	141	9.55235
Solyc11g005000.2.1	930	654.262	459	32.2366
Solyc06g054300.1.1	978	702.262	0	0
Solyc12g041985.1.1	952	676.262	0	0
Solyc07g006690.3.1	2311	2035.26	490	11.0628
Solyc02g085678.1.1	690	414.654	23	2.54877
Solyc02g077770.3.1	593	318.57	44	6.34652
Solyc10g045195.1.1	846	570.381	0	0
Solyc03g019700.1.1	210	48.3507	186	176.766
Solyc01g006880.3.1	5945	5669.26	846	6.85697
Solyc08g081630.2.1	2249	1973.26	2	0.0465729
Solyc03g121050.3.1	4299	4023.26	594.543	6.79037
Solyc11g020770.2.1	3731	3455.26	152	2.02139
Solyc10g038120.2.1	2174	1898.26	703	17.0172
Solyc05g056320.3.1	2682	2406.26	2325	44.3985
Solyc06g074770.3.1	2916	2640.26	71	1.23566
Solyc06g053260.1.1	390	138.562	485	160.836
Solyc04g051670.3.1	4113	3837.26	537.047	6.43101
Solyc03g051690.1.1	129	29.3326	0	0
Solyc04g081160.3.1	819	543.381	199	16.8282
Solyc12g010180.2.1	1246	970.262	503	23.8214
Solyc02g084345.1.1	2871	2595.26	22	0.38952
Solyc10g038156.1.1	1020	744.262	0	0
Solyc03g093785.1.1	903	627.262	0	0
Solyc08g079370.2.1	1631	1355.26	0	0
Solyc06g007440.3.1	1274	998.262	599	27.5722
Solyc02g084370.1.1	3384	3108.26	68	1.00526
Solyc10g047800.1.1	288	74.6151	0	0
Solyc08g008230.3.1	759	483.43	219	20.8161
Solyc07g066440.3.1	2244	1968.26	431	10.062
Solyc03g112100.3.1	697	421.654	17	1.8526
Solyc04g080030.3.1	6725	6449.26	302.42	2.15471
Solyc02g021525.1.1	849	573.381	0	0
Solyc02g005410.2.1	891	615.262	0	0
Solyc06g011330.2.1	1523	1247.26	2	0.0736819
Solyc01g089907.1.1	353	112.693	34	13.8634
Solyc06g009893.1.1	285	73.4195	0	0
Solyc10g009290.1.1	1356	1080.26	114	4.84913
Solyc11g008900.2.1	1978	1702.26	2201	59.4131
Solyc10g076435.1.1	1572	1296.26	0	0
Solyc02g038750.3.1	1762	1486.26	336	10.388
Solyc03g071857.1.1	933	657.262	0	0
Solyc06g073980.3.1	1512	1236.26	115	4.27441
Solyc02g087410.3.1	4089	3813.26	77	0.92786
Solyc10g076530.2.1	2502	2226.26	2.25835	0.0466126
Solyc01g099340.3.1	1580	1304.26	133	4.68571
Solyc08g014490.1.1	1311	1035.26	0	0
Solyc06g063000.3.1	1775	1499.26	1429	43.7969
Solyc01g056790.3.1	1792	1516.26	24	0.72732
Solyc04g009260.2.1	2537	2261.26	112.034	2.2766
Solyc06g073940.3.1	1507	1231.26	92	3.43341
Solyc01g014310.1.1	474	206.323	0	0
Solyc01g057250.2.1	669	393.694	0	0
Solyc06g011372.1.1	288	74.6151	0	0
Solyc02g092560.3.1	2970	2694.26	3449	58.8223
Solyc12g008665.1.1	978	702.262	86	5.62714
Solyc02g062080.1.1	675	399.654	0	0
Solyc11g012820.2.1	1414	1138.26	155	6.25717
Solyc05g043430.3.1	696	420.654	681	74.3893
Solyc01g103170.3.1	2130	1854.26	292	7.23603
Solyc12g005660.2.1	1503	1227.26	30	1.12324
Solyc01g094420.3.1	2472	2196.26	740.563	15.4941
Solyc03g006850.3.1	2251	1975.26	169	3.93143
Solyc07g062410.3.1	1989	1713.26	236	6.32961
Solyc02g005480.3.1	909	633.262	628	45.5685
Solyc01g067420.3.1	816	540.381	0	0
Solyc05g047390.1.1	237	55.2062	331	275.504
Solyc01g058400.2.1	533	260.72	0	0
Solyc09g065840.3.1	2293	2017.26	797.229	18.1597
Solyc06g073680.3.1	3342	3066.26	151	2.26285
Solyc06g068820.3.1	1535	1259.26	224	8.17373
Solyc05g017910.1.1	429	167.93	0	0
Solyc05g050380.3.1	2610	2334.26	976	19.2127
Solyc02g082460.3.1	3174	2898.26	1028	16.2984
Solyc10g083790.2.1	978	702.262	244	15.9654
Solyc06g073790.3.1	1105	829.262	1705.27	94.4911
Solyc05g052270.2.1	1840	1564.26	912	26.7901
Solyc04g050623.1.1	1737	1461.26	0	0
Solyc04g050110.2.1	357	115.201	0	0
Solyc05g052700.3.1	1454	1178.26	478	18.6412
Solyc08g076110.2.1	414	156.265	0	0
Solyc08g075020.3.1	1636	1360.26	278	9.39098
Solyc10g006360.2.1	1265	989.262	105	4.87715
Solyc01g081200.3.1	950	674.262	186	12.6757
Solyc11g006180.2.1	3017	2741.26	375	6.28592
Solyc02g011770.1.1	531	258.851	13.1613	2.33634
Solyc07g016070.1.1	555	281.634	0	0
Solyc10g006275.1.1	1386	1110.26	0	0
Solyc09g005490.1.1	384	133.856	0	0
Solyc06g048840.3.1	981	705.262	1	0.0651535
Solyc10g047100.1.1	228	52.6653	0	0
Solyc12g056290.2.1	2214	1938.26	242.513	5.74925
Solyc06g065370.3.1	834	558.381	584	48.0586
Solyc07g045060.1.1	312	87.2283	0	0
Solyc01g102340.3.1	1796	1520.26	89	2.69005
Solyc01g099080.3.1	600	325.441	2	0.282388
Solyc06g076790.1.1	321	92.3372	12455	6198.06
Solyc02g087730.3.1	1929	1653.26	289	8.03239
Solyc02g031710.3.1	1293	1017.26	256	11.5637
Solyc10g077138.1.1	1083	807.262	0	0
Solyc11g064790.2.1	1434	1158.26	1161	46.0589
Solyc12g035760.1.1	546	272.969	3.46422	0.58315
Solyc03g094070.3.1	339	103.479	16	7.10486
Solyc10g082010.1.1	1077	801.262	0	0
Solyc02g084033.1.1	2472	2196.26	3	0.0627662
Solyc05g050760.1.1	486	217.017	1	0.211736
Solyc03g036477.1.1	812	536.381	0	0
Solyc11g050903.1.1	1519	1243.26	0	0
Solyc12g096350.2.1	1347	1071.26	44	1.88732
Solyc02g093380.1.1	1950	1674.26	0	0
Solyc02g020880.2.1	827	551.381	28	2.33343
Solyc04g007510.3.1	4513	4237.26	323	3.50272
Solyc09g061750.2.1	2234	1958.26	696	16.3315
Solyc01g099850.3.1	1504	1228.26	222.015	8.30575
Solyc03g122090.3.1	1210	934.262	755	37.1336
Solyc08g007910.3.1	3167	2891.26	182	2.89249
Solyc12g044180.2.1	4050	3774.26	3.05631	0.0372095
Solyc01g079530.3.1	936	660.262	105.708	7.35665
Solyc07g052920.3.1	1113	837.262	213	11.6898
Solyc10g008190.3.1	777	501.381	448.292	41.0848
Solyc05g008180.3.1	1543	1267.26	1518.31	55.0531
Solyc04g017803.1.1	618	343.242	0	0
Solyc02g071490.3.1	2604	2328.26	11	0.217095
Solyc01g087780.2.1	2830	2554.26	1503.1	27.0403
Solyc02g067190.3.1	465	198.47	0	0
Solyc03g062680.3.1	916	640.262	367	26.3389
Solyc12g044720.2.1	900	624.262	2389	175.848
Solyc10g079460.1.1	1485	1209.26	9	0.341988
Solyc01g009230.3.1	195	44.691	72	74.0287
Solyc01g105880.3.1	5792	5516.26	16	0.13328
Solyc03g044863.1.1	492	222.343	0	0
Solyc04g016440.3.1	1225	949.262	292	14.1347
Solyc04g081660.2.1	354	113.483	20	8.09821
Solyc03g112250.2.1	2736	2460.26	4	0.074708
Solyc05g012390.3.1	2421	2145.26	662	14.1797
Solyc04g078860.3.1	3599	3323.26	203	2.80685
Solyc11g072030.2.1	922	646.262	452	32.138
Solyc08g078260.1.1	903	627.262	0	0
Solyc06g005110.3.1	1291	1015.26	166	7.51309
Solyc01g009935.1.1	450	185.422	0	0
Solyc07g008800.3.1	464	197.593	380	88.3693
Solyc02g078290.3.1	579	304.726	0	0
Solyc01g011093.1.1	3453	3177.26	469.46	6.78944
Solyc01g009630.3.1	1310	1034.26	416	18.4821
Solyc03g006500.3.1	1665	1389.26	261	8.63266
Solyc07g062710.3.1	1005	729.262	433.941	27.3424
Solyc01g010700.3.1	1870	1594.26	549	15.8234
Solyc01g111420.3.1	1382	1106.26	243	10.0934
Solyc02g092610.3.1	402	147.536	57	17.7527
Solyc06g082700.1.1	429	167.93	4	1.09451
Solyc06g084080.3.1	3053	2777.26	30.6393	0.506933
Solyc01g107190.3.1	1384	1108.26	626	25.955
Solyc06g005330.3.1	1000	724.262	345	21.8883
Solyc11g068630.2.1	879	603.323	0	0
Solyc09g008000.3.1	5999	5723.26	472.077	3.79016
Solyc02g081485.1.1	1340	1064.26	27	1.16575
Solyc11g064840.1.1	1170	894.262	44	2.26087
Solyc05g018746.1.1	558	284.549	0	0
Solyc02g024053.1.1	426	165.517	0	0
Solyc01g111450.3.1	1385	1109.26	1957	81.0672
Solyc01g058060.1.1	213	49.0296	0	0
Solyc11g011460.2.1	3174	2898.26	276	4.37582
Solyc07g025170.3.1	3796	3520.26	603	7.87102
Solyc04g016170.2.1	354	113.483	9	3.6442
Solyc07g032535.1.1	252	60.1317	0	0
Solyc03g114540.2.1	2719	2443.26	65	1.22245
Solyc03g097980.3.1	4169	3893.26	264.699	3.12412
Solyc11g005760.2.1	7740	7464.26	63	0.387831
Solyc06g073750.3.1	2200	1924.26	0	0
Solyc10g008720.3.1	1054	778.262	497	29.344
Solyc01g112140.3.1	1311	1035.26	104	4.61606
Solyc05g018431.1.1	444	180.362	0	0
Solyc03g112490.1.1	351	111.334	1	0.412724
Solyc12g088380.1.1	834	558.381	0	0
Solyc03g113300.3.1	801	525.381	192.675	16.8515
Solyc09g031790.3.1	1459	1183.26	133	5.16487
Solyc08g068385.1.1	519	247.364	0	0
Solyc07g053950.1.1	543	270.051	362	61.5957
Solyc07g045370.3.1	2422	2146.26	92	1.96967
Solyc09g007670.3.1	2360	2084.26	373.009	8.22347
Solyc05g017980.3.1	3112	2836.26	1270.11	20.577
Solyc10g007590.3.1	1531	1255.26	1091	39.9373
Solyc06g076655.1.1	876	600.323	65	4.97527
Solyc01g008470.3.1	1415	1139.26	192	7.74401
Solyc06g009800.2.1	2645	2369.26	11	0.213338
Solyc04g079025.1.1	2151	1875.26	0	0
Solyc10g081460.2.1	3683	3407.26	7314	98.6365
Solyc02g030640.1.1	240	56.462	0	0
Solyc08g006256.1.1	372	125.073	0	0
Solyc02g092800.3.1	1888	1612.26	1492.6	42.5399
Solyc01g008230.3.1	750	474.477	901	87.2565
Solyc09g042200.1.1	204	46.721	0	0
Solyc02g079910.2.1	1124	848.262	1	0.05417
Solyc07g026700.1.1	189	43.9928	0	0
Solyc07g006060.3.1	2082	1806.26	136.832	3.48094
Solyc06g082500.3.1	1703	1427.26	181	5.82725
Solyc08g082513.1.1	285	73.4195	0	0
Solyc09g018750.3.1	1174	898.262	1832	93.7154
Solyc03g114610.1.1	297	79.4011	0	0
Solyc09g018850.3.1	2243	1967.26	62	1.44816
Solyc08g078360.1.1	615	340.242	3	0.405156
Solyc01g096150.3.1	961	685.262	263.927	17.6976
Solyc11g039570.2.1	1086	810.262	0	0
Solyc06g010033.1.1	1591	1315.26	333	11.6338
Solyc10g047647.1.1	3612	3336.26	19	0.261687
Solyc08g036615.1.1	282	71.9063	18	11.5025
Solyc07g041930.3.1	2672	2396.26	671	12.867
Solyc01g014540.2.1	330	97.826	0	0
Solyc12g014355.1.1	1371	1095.26	375	15.7326
Solyc12g077542.1.1	795	519.381	0	0
Solyc11g069250.2.1	1001	725.262	124	7.85625
Solyc06g075690.3.1	2186	1910.26	260	6.25416
Solyc08g081930.3.1	3063	2787.26	1409	23.2285
Solyc06g076440.2.1	1274	998.262	115	5.29349
Solyc06g048713.1.1	1752	1476.26	0	0
Solyc09g009510.3.1	1458	1182.26	435.718	16.9348
Solyc03g110840.2.1	288	74.6151	0	0
Solyc10g007600.3.1	1514	1238.26	20754	770.154
Solyc03g063730.3.1	1991	1715.26	527	14.1179
Solyc01g096193.1.1	1289	1013.26	33	1.49651
Solyc01g068080.3.1	1966	1690.26	77	2.09327
Solyc02g062100.3.1	1772	1496.26	373	11.4549
Solyc03g071760.1.1	375	127.334	0	0
Solyc04g009320.3.1	1624	1348.26	237	8.07723
Solyc12g100050.2.1	891	615.262	84	6.27347
Solyc05g051500.3.1	1695	1419.26	126.857	4.10714
Solyc11g028340.2.1	1700	1424.26	0	0
Solyc05g054510.2.1	1714	1438.26	6	0.191691
Solyc01g107968.1.1	426	165.517	0	0
Solyc05g015862.1.1	516	244.538	0	0
Solyc11g066530.2.1	931	655.262	0	0
Solyc05g026153.1.1	762	486.43	1	0.0944644
Solyc09g011260.2.1	2295	2019.26	17	0.386852
Solyc03g113040.3.1	5826	5550.26	923	7.64147
Solyc05g014155.1.1	267	65.4609	9	6.31755
Solyc07g008690.3.1	1348	1072.26	323	13.8417
Solyc11g005715.1.1	198	45.5535	0	0
Solyc01g109920.2.1	1091	815.262	0	0
Solyc01g057465.1.1	1414	1138.26	0	0
Solyc01g014370.1.1	402	147.536	0	0
Solyc05g023767.1.1	792	516.381	152	13.5258
Solyc06g072760.3.1	3592	3316.26	16	0.221697
Solyc03g080020.3.1	1820	1544.26	214	6.36768
Solyc10g036730.1.1	261	62.6878	0	0
Solyc03g112150.1.1	1434	1158.26	6503	257.986
Solyc02g020910.3.1	5173	4897.26	2047	19.2067
Solyc09g018230.1.1	2067	1791.26	244	6.2592
Solyc11g072840.1.1	312	87.2283	272	143.285
Solyc02g088170.2.1	1750	1474.26	26.6564	0.830837
Solyc03g007760.3.1	3290	3014.26	5457	83.1881
Solyc10g045090.2.1	652	376.85	0	0
Solyc01g005220.3.1	2419	2143.26	154	3.30167
Solyc05g053300.3.1	1827	1551.26	17367	514.432
Solyc10g083160.2.1	2566	2290.26	485	9.73072
Solyc08g080560.2.1	660	384.85	7	0.835786
Solyc12g020020.1.1	534	261.668	0	0
Solyc02g083170.3.1	3784	3508.26	100.311	1.31385
Solyc07g017770.3.1	1766	1490.26	823	25.3761
Solyc03g044590.2.1	557	283.549	0	0
Solyc04g057940.3.1	5092	4816.26	104	0.992228
Solyc05g006310.2.1	745	469.524	0	0
Solyc04g005500.3.1	4070	3794.26	458	5.5466
Solyc08g036610.2.1	1129	853.262	14	0.753935
Solyc06g072180.1.1	258	61.5051	0	0
Solyc06g035790.3.1	2804	2528.26	16	0.290795
Solyc07g048040.1.1	1218	942.262	308.315	15.0353
Solyc01g011260.1.1	348	109.205	0	0
Solyc08g041715.1.1	426	165.517	0	0
Solyc01g094470.3.1	1215	939.262	532	26.0264
Solyc02g086890.3.1	1183	907.262	3246	164.401
Solyc01g058130.1.1	492	222.343	0	0
Solyc01g106830.3.1	499	228.699	5	1.0046
Solyc02g031830.1.1	972	696.262	424	27.9822
Solyc03g120775.1.1	264	63.9824	0	0
Solyc04g081010.1.1	825	549.381	0	0
Solyc10g079130.2.1	3712	3436.26	1692	22.6257
Solyc09g031750.3.1	2156	1880.26	1797	43.9155
Solyc04g078255.1.1	453	187.876	0	0
Solyc02g067520.3.1	1154	878.262	447	23.3869
Solyc12g098260.2.1	471	203.597	0	0
Solyc10g050465.1.1	515	243.711	6	1.13126
Solyc02g021810.1.1	276	69.1713	0	0
Solyc01g097240.3.1	475	207.195	440	97.5802
Solyc05g055090.3.1	4064	3788.26	1507	18.2794
Solyc01g103864.1.1	737	461.524	0	0
Solyc07g045120.2.1	5030	4754.26	91.4281	0.88366
Solyc08g008610.3.1	1830	1554.26	104	3.07466
Solyc07g018190.3.1	4382	4106.26	155	1.7345
Solyc08g076550.2.1	540	267.214	0	0
