target_id	length	eff_length	est_counts	tpm
Solyc12g094460.2.1	2025	1742.02	112	2.31845
Solyc07g032170.3.1	936	653.283	766	42.2823
Solyc07g019480.1.1	972	689.015	0	0
Solyc01g111270.3.1	2391	2108.02	12	0.205276
Solyc09g013080.3.1	3124	2841.02	4798	60.9001
Solyc12g088730.2.1	1396	1113.02	842	27.2799
Solyc08g023273.1.1	570	291.682	0	0
Solyc05g044480.3.1	2986	2703.02	748.963	9.99178
Solyc04g079800.3.1	2422	2139.02	163	2.74792
Solyc10g007950.3.1	2715	2432.02	681	10.0975
Solyc01g010930.3.1	2929	2646.02	142	1.93521
Solyc01g087860.2.1	864	581.653	34	2.10788
Solyc10g005980.1.1	1719	1436.02	0	0
Solyc11g011490.2.1	1722	1439.02	258	6.46525
Solyc12g010545.1.1	411	152.405	524	123.983
Solyc12g006110.2.1	1079	796.015	0	0
Solyc06g010060.1.1	339	101.742	329	116.608
Solyc09g082480.2.1	600	320.948	4	0.449424
Solyc03g094130.1.1	429	166.984	0	0
Solyc03g119240.3.1	3455	3172.02	43	0.488837
Solyc04g049710.3.1	1209	926.015	537	20.9116
Solyc10g036680.1.1	429	166.984	0	0
Solyc10g019140.2.1	3208	2925.02	0	0
Solyc01g101035.1.1	246	57.8638	1	0.623196
Solyc07g015855.1.1	96	28.0765	0	0
Solyc12g016215.1.1	368	121.128	0	0
Solyc11g065647.1.1	2046	1763.02	2	0.0409077
Solyc03g121410.3.1	2917	2634.02	990	13.5534
Solyc03g097630.3.1	1832	1549.02	941	21.9061
Solyc12g019940.1.1	291	75.5998	0	0
Solyc11g020830.1.1	243	56.9065	0	0
Solyc04g015730.2.1	876	593.594	0	0
Solyc05g054860.1.1	2436	2153.02	962	16.1124
Solyc09g064560.1.1	798	516.292	0	0
Solyc06g061100.3.1	2892	2609.02	522	7.21481
Solyc04g024750.1.1	261	62.9723	0	0
Solyc02g080320.3.1	7691	7408.02	161.439	0.785844
Solyc02g071640.2.1	2643	2360.02	153	2.3378
Solyc04g055180.3.1	1639	1356.02	839.89	22.3351
Solyc06g053460.2.1	1612	1329.02	235.414	6.38753
Solyc11g065760.2.1	835	552.653	87	5.67673
Solyc03g082570.3.1	1372	1089.02	1309.71	43.3683
Solyc06g076035.1.1	921	638.411	0	0
Solyc01g086700.3.1	2187	1904.02	0	0
Solyc07g053150.3.1	870	587.594	114	6.99614
Solyc12g056470.1.1	225	51.9647	33	22.9
Solyc02g088370.1.1	171	43.0881	0	0
Solyc06g053550.3.1	1085	802.015	77	3.4621
Solyc09g065457.1.1	508	233.956	56	8.63148
Solyc07g018290.3.1	1995	1712.02	29	0.610831
Solyc08g028970.3.1	1761	1478.02	26	0.634345
Solyc03g044625.1.1	1459	1176.02	63	1.93178
Solyc03g007275.1.1	222	51.3324	5	3.51245
Solyc06g036100.3.1	2702	2419.02	261	3.89075
Solyc05g044560.1.1	177	44.3103	0	0
Solyc12g005780.2.1	1947	1664.02	1177	25.5065
Solyc08g066740.3.1	5920	5637.02	611.753	3.91343
Solyc03g117010.3.1	3721	3438.02	790	8.2861
Solyc02g088010.3.1	2392	2109.02	385	6.58282
Solyc06g071190.3.1	2696	2413.02	4	0.0597766
Solyc12g088895.1.1	1236	953.015	43.7582	1.65573
Solyc06g071990.3.1	1219	936.015	298	11.4806
Solyc12g044955.1.1	309	84.7721	0	0
Solyc03g064010.3.1	2387	2104.02	36	0.616999
Solyc01g011393.1.1	444	179.185	8	1.60998
Solyc02g055560.1.1	228	52.6241	0	0
Solyc01g108860.3.1	1236	953.015	1	0.0378383
Solyc10g006153.1.1	1240	957.015	250.865	9.45262
Solyc10g047990.2.1	702	421.402	0	0
Solyc01g096050.3.1	1842	1559.02	1070	24.7494
Solyc05g009765.1.1	336	99.9655	0	0
Solyc10g006240.3.1	1378	1095.02	1753	57.7288
Solyc01g057045.1.1	1326	1043.02	20	0.691465
Solyc02g085285.1.1	288	74.3443	449	217.786
Solyc05g008250.2.1	845	562.653	36	2.30724
Solyc05g052330.2.1	834	551.653	0	0
Solyc11g020060.2.1	1597	1314.02	464.958	12.7598
Solyc10g018775.1.1	1986	1703.02	11	0.232919
Solyc06g018050.3.1	1723	1440.02	396	9.91652
Solyc06g008663.1.1	501	227.43	0	0
Solyc07g039553.1.1	657	376.969	0	0
Solyc02g038720.2.1	423	161.936	0	0
Solyc09g075800.3.1	3262	2979.02	1171.94	14.1861
Solyc05g012120.3.1	1282	999.015	239	8.62694
Solyc08g065450.2.1	2957	2674.02	0	0
Solyc01g080890.2.1	620	340.649	159	16.8314
Solyc04g075015.1.1	849	566.653	11	0.700014
Solyc05g008530.3.1	1561	1278.02	3863.42	109.01
Solyc06g074620.3.1	972	689.015	83	4.3439
Solyc08g007190.3.1	3323	3040.02	538	6.38172
Solyc07g054080.2.1	1032	749.015	1396	67.2087
Solyc11g010520.1.1	321	90.8716	0	0
Solyc02g061960.3.1	3843	3560.02	1545	15.6498
Solyc10g076870.2.1	3320	3037.02	1467	17.4186
Solyc12g008660.1.1	1218	935.015	1002	38.6438
Solyc07g018200.1.1	960	677.151	10	0.532532
Solyc01g044520.2.1	1250	967.015	0	0
Solyc01g056640.1.1	159	41.686	1	0.86505
Solyc06g065475.1.1	836	553.653	1235	80.4379
Solyc01g110170.1.1	240	55.9542	0	0
Solyc08g082160.3.1	690	409.611	171	15.0541
Solyc02g067120.3.1	1534	1251.02	1253	36.1176
Solyc03g058365.1.1	528	252.173	1.02072	0.145961
Solyc07g021060.1.1	135	34.7941	0	0
Solyc12g013733.1.1	711	430.402	0	0
Solyc04g051517.1.1	357	113.259	0	0
Solyc06g019150.1.1	627	347.511	0	0
Solyc10g074880.2.1	999	716.015	433.457	21.8301
Solyc01g017130.1.1	231	53.5292	0	0
Solyc11g006310.2.1	3099	2816.02	7	0.0896384
Solyc08g062627.1.1	1131	848.015	2	0.0850467
Solyc01g017150.1.1	165	42.2829	0	0
Solyc12g089130.2.1	1339	1056.02	230	7.85396
Solyc02g080615.1.1	4634	4351.02	161.434	1.33794
Solyc11g013085.1.1	695	414.57	37	3.21836
Solyc04g051397.1.1	942	659.283	0	0
Solyc09g055540.1.1	645	365.119	1	0.0987635
Solyc09g007560.3.1	864	581.653	3856	239.059
Solyc05g023837.1.1	336	99.9655	0	0
Solyc08g076090.3.1	2332	2049.02	866	15.2407
Solyc02g093365.1.1	4313	4030.02	1584.06	14.1741
Solyc04g078630.3.1	1673	1390.02	138	3.58006
Solyc08g066230.1.1	102	29.2304	0	0
Solyc05g016160.1.1	180	44.2741	0	0
Solyc09g015385.1.1	183	44.6681	0	0
Solyc09g008740.1.1	534	257.629	7	0.979791
Solyc03g043870.3.1	2383	2100.02	100	1.71715
Solyc02g022938.1.1	312	86.1571	0	0
Solyc09g074130.2.1	1989	1706.02	0	0
Solyc11g032072.1.1	246	57.8638	0	0
Solyc11g010660.2.1	2514	2231.02	1484	23.9862
Solyc01g106105.1.1	300	80.0948	3	1.35067
Solyc03g096304.1.1	582	303.323	0	0
Solyc01g066517.1.1	935	652.283	5	0.276417
Solyc02g031900.2.1	4265	3982.02	4917.81	44.5348
Solyc05g055110.3.1	4827	4544.02	988.202	7.84218
Solyc02g014547.1.1	975	692.015	0	0
Solyc08g078753.1.1	1220	937.015	411	15.8171
Solyc03g078020.3.1	234	54.2721	26	17.2754
Solyc09g075420.3.1	830	547.763	372	24.4896
Solyc05g006145.1.1	534	257.629	0	0
Solyc04g050955.1.1	522	246.556	52	7.60533
Solyc03g007690.1.1	1794	1511.02	0	0
Solyc09g083090.3.1	1305	1022.02	36.9718	1.3045
Solyc03g121980.3.1	2394	2111.02	1664	28.4245
Solyc02g090850.3.1	2273	1990.02	2802	50.7742
Solyc09g055510.1.1	375	126.328	0	0
Solyc10g050620.1.1	222	51.3324	0	0
Solyc04g077070.1.1	651	371.119	0	0
Solyc04g078620.3.1	804	522.084	640	44.2049
Solyc06g011297.1.1	321	90.8716	0	0
Solyc09g089990.3.1	687	406.652	0	0
Solyc10g048093.1.1	447	181.489	0	0
Solyc06g064440.3.1	1779	1496.02	300	7.2313
Solyc12g015680.1.1	594	315.075	1077	123.263
Solyc11g045435.1.1	252	59.8793	4	2.40887
Solyc01g095060.3.1	1005	722.015	67	3.34626
Solyc06g075940.1.1	561	283.293	0	0
Solyc12g077370.2.1	1464	1181.02	0	0
Solyc02g030215.1.1	315	87.6877	4	1.64495
Solyc04g071350.3.1	4493	4210.02	2867	24.557
Solyc11g069140.2.1	931	648.283	90	5.00621
Solyc01g099130.3.1	2005	1722.02	364.32	7.62916
Solyc05g050860.1.1	1446	1163.02	1	0.031006
Solyc09g010060.3.1	3291	3008.02	55	0.659346
Solyc10g083120.2.1	2122	1839.02	1638	32.1188
Solyc03g081260.3.1	3027	2744.02	469.492	6.16983
Solyc05g025927.1.1	180	44.2741	0	0
Solyc05g054530.1.1	906	623.411	58	3.35494
Solyc04g071560.3.1	1617	1334.02	258	6.97413
Solyc03g097490.3.1	1632	1349.02	681	18.2038
Solyc06g065755.1.1	804	522.084	0	0
Solyc10g086750.1.1	483	211.908	0	0
Solyc08g005970.3.1	2760	2477.02	1009	14.689
Solyc03g013302.1.1	491	218.484	15	2.47572
Solyc06g025415.1.1	753	471.783	0	0
Solyc01g107200.3.1	3538	3255.02	324	3.58941
Solyc03g115730.3.1	1282	999.015	242	8.73523
Solyc05g009550.3.1	2706	2423.02	158	2.35143
Solyc02g090810.3.1	631	351.441	22	2.25736
Solyc03g121140.3.1	2706	2423.02	396	5.89346
Solyc06g007465.1.1	261	62.9723	2	1.14528
Solyc01g008020.3.1	1606	1323.02	1076	29.3277
Solyc03g044240.2.1	480	209.479	0	0
Solyc08g074230.1.1	816	533.925	0	0
Solyc12g042355.1.1	717	436.359	0	0
Solyc10g076710.2.1	2512	2229.02	1411	22.8268
Solyc06g073830.1.1	555	277.52	20	2.59876
Solyc06g083710.2.1	3322	3039.02	37	0.439036
Solyc11g007530.2.1	1106	823.015	56	2.45364
Solyc02g030660.2.1	111	28.851	0	0
Solyc06g067920.3.1	1441	1158.02	1255	39.0805
Solyc05g006920.3.1	2211	1928.02	897	16.7769
Solyc12g062460.1.1	174	43.3156	0	0
Solyc05g018237.1.1	1017	734.015	6	0.294766
Solyc05g025893.1.1	1131	848.015	2	0.0850467
Solyc11g040115.1.1	1755	1472.02	0	0
Solyc11g068350.2.1	1362	1079.02	0	0
Solyc04g018177.1.1	864	581.653	0	0
Solyc03g123760.3.1	3029	2746.02	4353	57.1632
Solyc07g006460.1.1	1458	1175.02	0	0
Solyc07g006090.2.1	366	119.597	7	2.11061
Solyc02g089115.1.1	702	421.402	268	22.9334
Solyc03g123660.3.1	985	702.015	1207	62
Solyc09g064320.3.1	1010	727.015	106.579	5.28639
Solyc05g010510.1.1	675	394.814	0	0
Solyc03g116690.3.1	768	486.688	35	2.59327
Solyc12g007070.2.1	1852	1569.02	604	13.8816
Solyc01g014743.1.1	1212	929.015	0	0
Solyc02g091627.1.1	408	150.149	10.949	2.62956
Solyc05g009750.1.1	2058	1775.02	6	0.121893
Solyc08g065880.3.1	4722	4439.02	1677.53	13.6274
Solyc01g009830.3.1	1184	901.015	0	0
Solyc07g062170.2.1	1020	737.015	122	5.96918
Solyc01g006170.3.1	1103	820.015	205	9.01494
Solyc12g019751.1.1	429	166.984	0	0
Solyc01g103990.3.1	8155	7872.02	16019.1	73.381
Solyc01g021730.2.1	1066	783.015	4	0.184213
Solyc06g053560.3.1	2566	2283.02	1220	19.27
Solyc06g083085.1.1	186	44.5669	1	0.80913
Solyc07g005690.3.1	1837	1554.02	712	16.5217
Solyc07g018070.3.1	3572	3289.02	407	4.46231
Solyc02g068520.1.1	162	41.8556	0	0
Solyc02g072397.1.1	537	260.55	12	1.66081
Solyc11g072070.2.1	1499	1216.02	640	18.9789
Solyc12g008920.2.1	3199	2916.02	0	0
Solyc06g008800.2.1	3183	2900.02	57.7576	0.71819
Solyc01g109940.3.1	1702	1419.02	4079.33	103.665
Solyc12g056110.2.1	2386	2103.02	688	11.7971
Solyc06g074050.2.1	1126	843.015	145	6.20245
Solyc05g051710.3.1	691	410.57	52	4.56717
Solyc10g054870.2.1	2347	2064.02	1410	24.6341
Solyc05g015420.3.1	1569	1286.02	779	21.8435
Solyc02g064990.3.1	2080	1797.02	212	4.25417
Solyc03g116150.3.1	5055	4772.02	697	5.26698
Solyc11g030475.1.1	378	128.355	236	66.3024
Solyc06g065055.1.1	285	72.9411	0	0
Solyc01g081590.3.1	1766	1483.02	0	0
Solyc05g053740.3.1	2502	2219.02	66.7661	1.08499
Solyc02g086404.1.1	501	227.43	7	1.10989
Solyc06g005990.3.1	5768	5485.02	886.556	5.82854
Solyc07g039200.3.1	2452	2169.02	1331.72	22.1402
Solyc06g075760.2.1	800	518.24	0	0
Solyc05g021370.2.1	1159	876.015	1	0.0411642
Solyc08g081180.3.1	2277	1994.02	3175	57.4178
Solyc05g050420.1.1	390	136.883	0	0
Solyc09g074235.1.1	207	48.4627	0	0
Solyc04g082830.3.1	1553	1270.02	144	4.08869
Solyc05g025710.1.1	180	44.2741	2	1.62896
Solyc01g103245.1.1	1392	1109.02	107	3.47918
Solyc01g009235.1.1	4222	3939.02	1650	15.1052
Solyc09g005970.1.1	2217	1934.02	1	0.0186454
Solyc02g030180.1.1	234	54.2721	0	0
Solyc01g005775.1.1	2449	2166.02	173.208	2.88362
Solyc01g100910.3.1	1653	1370.02	54	1.42134
Solyc06g075860.2.1	1111	828.015	0	0
Solyc03g005130.2.1	2133	1850.02	1806	35.2025
Solyc01g099980.3.1	3494	3211.02	597	6.70445
Solyc04g018140.1.1	222	51.3324	7	4.91742
Solyc07g022900.3.1	1356	1073.02	2986	100.349
Solyc10g038158.1.1	672	391.814	0	0
Solyc07g054760.1.1	252	59.8793	21	12.6466
Solyc04g050910.1.1	801	519.084	0	0
Solyc03g078010.1.1	501	227.43	0	0
Solyc11g007050.1.1	303	81.5999	0	0
Solyc10g049285.1.1	768	486.688	0	0
Solyc12g089280.2.1	4000	3717.02	1070	10.3806
Solyc04g005120.3.1	947	664.151	1346.53	73.1106
Solyc06g062960.2.1	856	573.653	612	38.471
Solyc09g061620.3.1	1134	851.015	651	27.5851
Solyc11g028010.2.1	1509	1226.02	2235	65.7374
Solyc09g098590.3.1	7380	7097.02	5086.11	25.8429
Solyc01g111250.3.1	1018	735.015	1	0.0490608
Solyc01g060030.3.1	1533	1250.02	613	17.6838
Solyc03g013330.1.1	297	78.615	0	0
Solyc12g006420.2.1	3960	3677.02	1484	14.5536
Solyc09g065940.3.1	845	562.653	203	13.0103
Solyc01g098240.2.1	5538	5255.02	61	0.418588
Solyc07g052580.1.1	1302	1019.02	27	0.955464
Solyc08g007360.3.1	5246	4963.02	2065	15.0039
Solyc12g094440.2.1	1224	941.015	109	4.17697
Solyc08g068870.3.1	1488	1205.02	6058	181.287
Solyc09g090160.3.1	4259	3976.02	2189	19.8531
Solyc10g054000.1.1	231	53.5292	0	0
Solyc01g091435.1.1	276	68.5015	5	2.63209
Solyc03g007620.3.1	1895	1612.02	718	16.0615
Solyc03g117543.1.1	936	653.283	36	1.98716
Solyc12g055940.2.1	3451	3168.02	2599	29.5835
Solyc03g113520.3.1	2537	2254.02	423	6.76729
Solyc08g016180.3.1	1145	862.015	1623	67.8945
Solyc07g039557.1.1	564	286.207	0	0
Solyc10g009580.3.1	1347	1064.02	306	10.3706
Solyc09g008290.3.1	634	354.228	0	0
Solyc04g017950.1.1	171	43.0881	0	0
Solyc02g078215.1.1	216	49.7954	0	0
Solyc01g009330.1.1	1281	998.015	35	1.26463
Solyc06g048430.3.1	1380	1097.02	20.1266	0.661588
Solyc09g059996.1.1	1500	1217.02	0	0
Solyc03g117900.3.1	693	412.57	270	23.5992
Solyc08g006480.3.1	1726	1443.02	505.443	12.6308
Solyc02g089670.3.1	4061	3778.02	0	0
Solyc07g052010.2.1	1652	1369.02	1	0.0263404
Solyc07g066540.1.1	603	323.948	4	0.445262
Solyc02g064840.1.1	189	44.762	0	0
Solyc12g056980.1.1	924	641.283	244	13.7205
Solyc02g044045.1.1	366	119.597	0	0
Solyc07g041685.1.1	567	288.887	0	0
Solyc12g088480.2.1	1972	1689.02	218	4.6543
Solyc02g084470.1.1	621	341.581	0	0
Solyc01g057257.1.1	213	49.0535	0	0
Solyc12g017780.2.1	330	96.1212	0	0
Solyc10g047640.2.1	1343	1060.02	550	18.7103
Solyc04g056600.3.1	2607	2324.02	978	15.1751
Solyc01g093970.3.1	3142	2859.02	474	5.97851
Solyc07g054030.1.1	558	280.379	0	0
Solyc04g072930.1.1	1023	740.015	334	16.2756
Solyc12g088010.2.1	8746	8463.02	11	0.0468704
Solyc11g068980.2.1	1299	1016.02	281.645	9.99614
Solyc02g062780.3.1	5583	5300.02	1212	8.24625
Solyc06g008930.3.1	603	323.948	23	2.56026
Solyc06g008550.1.1	345	105.572	0	0
Solyc03g063280.3.1	2374	2091.02	834.621	14.3934
Solyc03g082720.3.1	929	646.283	1318.24	73.5535
Solyc10g083800.2.1	3405	3122.02	1032	11.92
Solyc11g005620.1.1	1044	761.015	3292	155.99
Solyc09g030360.2.1	96	28.0765	92	118.161
Solyc10g005590.3.1	1358	1075.02	1840	61.7212
Solyc07g049710.3.1	763	481.688	744	55.6978
Solyc10g080270.1.1	231	53.5292	0	0
Solyc11g044380.1.1	432	169.362	0	0
Solyc03g013440.3.1	1701	1418.02	682	17.3434
Solyc01g008925.1.1	921	638.411	784	44.284
Solyc01g099680.3.1	880	597.594	5721	345.221
Solyc04g008350.1.1	1182	899.015	0	0
Solyc10g050220.2.1	1194	911.015	24	0.949985
Solyc05g016503.1.1	705	424.402	0	0
Solyc05g007830.3.1	925	642.283	952	53.4493
Solyc01g095870.2.1	4385	4102.02	0	0
Solyc03g119230.1.1	801	519.084	6	0.416816
Solyc07g020910.2.1	3274	2991.02	0	0
Solyc11g020910.2.1	3480	3197.02	352	3.97035
Solyc02g085940.3.1	442	177.472	156.991	31.8988
Solyc06g063210.3.1	5982	5699.02	931	5.89089
Solyc12g044657.1.1	483	211.908	0	0
Solyc02g069170.2.1	1706	1423.02	20	0.506817
Solyc01g067610.3.1	532	255.786	210	29.6056
Solyc01g087770.3.1	930	647.283	102	5.68247
Solyc04g028400.2.1	714	433.402	0	0
Solyc01g017750.1.1	459	191.624	0	0
Solyc10g074630.2.1	672	391.814	276	25.4016
Solyc09g010050.1.1	2208	1925.02	7	0.131128
Solyc06g084095.1.1	288	74.3443	3	1.45514
Solyc03g123590.3.1	1360	1077.02	56	1.87498
Solyc05g012580.1.1	213	49.0535	4121	3029.45
Solyc01g103080.3.1	4222	3939.02	1280	11.718
Solyc01g102290.3.1	1191	908.015	2531	100.515
Solyc11g009040.2.1	1006	723.015	4	0.1995
Solyc06g005170.3.1	1653	1370.02	2775	73.0413
Solyc09g065910.2.1	521	245.707	14009	2055.99
Solyc09g015340.2.1	270	65.9018	0	0
Solyc10g086250.2.1	1616	1333.02	1017	27.5117
Solyc11g069560.2.1	3561	3278.02	1	0.0110007
Solyc07g017495.1.1	411	152.405	3	0.709826
Solyc03g121295.1.1	838	555.653	811	52.6318
Solyc02g084650.3.1	864	581.653	467	28.9524
Solyc02g092490.3.1	3167	2884.02	119.421	1.49319
Solyc07g007110.3.1	1414	1131.02	1019	32.489
Solyc10g044960.2.1	2148	1865.02	746	14.4241
Solyc07g055040.1.1	402	145.814	19	4.6988
Solyc04g050980.1.1	369	121.715	0	0
Solyc11g005160.1.1	1293	1010.02	0	0
Solyc01g066520.3.1	2129	1846.02	378	7.38393
Solyc06g082210.1.1	669	388.814	42	3.89528
Solyc06g076410.3.1	1172	889.015	533	21.6196
Solyc07g039525.1.1	599	319.948	10	1.12707
Solyc10g018947.1.1	235	54.5389	0	0
Solyc01g067320.1.1	291	75.5998	0	0
Solyc11g031970.2.1	1217	934.015	532	20.5394
Solyc05g053130.3.1	2970	2687.02	848	11.3804
Solyc11g030780.1.1	339	101.742	0	0
Solyc02g065740.3.1	1499	1216.02	2	0.0593092
Solyc02g085035.1.1	2511	2228.02	202	3.26937
Solyc07g063980.1.1	531	254.864	0	0
Solyc11g017140.2.1	1652	1369.02	1149.07	30.2669
Solyc01g107440.2.1	393	138.977	0	0
Solyc05g026030.1.1	288	74.3443	0	0
Solyc09g059830.2.1	1677	1394.02	16	0.413889
Solyc09g089910.1.1	432	169.362	22	4.68423
Solyc12g019010.2.1	1139	856.015	460	19.3779
Solyc09g009400.3.1	2601	2318.02	79.6129	1.23851
Solyc10g086780.2.1	2111	1828.02	476	9.38984
Solyc10g051225.1.1	483	211.908	29	4.93493
Solyc07g032615.1.1	1132	849.015	0	0
Solyc03g116660.3.1	3119	2836.02	219	2.78462
Solyc01g091240.3.1	1943	1660.02	216	4.69216
Solyc04g014300.1.1	171	43.0881	0	0
Solyc05g051980.3.1	1863	1580.02	0	0
Solyc05g047610.3.1	1689	1406.02	362	9.28431
Solyc04g024500.3.1	2206	1923.02	992	18.602
Solyc01g057420.1.1	243	56.9065	0	0
Solyc04g071150.3.1	6146	5863.02	30.2075	0.185791
Solyc07g065985.1.1	675	394.814	59	5.38878
Solyc02g065670.2.1	1176	893.015	0	0
Solyc07g042680.3.1	3689	3406.02	2461.21	26.0575
Solyc05g016033.1.1	42	21.5789	0	0
Solyc06g074600.1.1	177	44.3103	0	0
Solyc04g053023.1.1	120	30.8433	0	0
Solyc01g090515.1.1	644	364.119	10	0.990347
Solyc07g054090.3.1	2248	1965.02	283	5.1934
Solyc10g054823.1.1	9	5.2	0	0
Solyc01g108043.1.1	285	72.9411	4.29809	2.12488
Solyc07g025450.2.1	120	30.8433	0	0
Solyc08g075860.3.1	2301	2018.02	5424	96.9229
Solyc05g039965.1.1	605	325.882	0	0
Solyc11g011940.2.1	2829	2546.02	17	0.240779
Solyc12g005910.2.1	1276	993.015	1106	40.1634
Solyc04g014390.3.1	980	697.015	793	41.0263
Solyc05g053360.3.1	1494	1211.02	719	21.4097
Solyc06g071600.3.1	1249	966.015	219	8.17506
Solyc02g014630.1.1	510	235.691	0	0
Solyc07g045150.3.1	1288	1005.02	593	21.2771
Solyc07g041362.1.1	1542	1259.02	0	0
Solyc06g050690.3.1	2959	2676.02	0	0
Solyc07g025210.2.1	2190	1907.02	574.003	10.854
Solyc02g064765.1.1	355	111.851	1	0.322398
Solyc04g007820.3.1	641	361.156	188	18.7713
Solyc09g030380.1.1	150	39.3543	0	0
Solyc01g091200.3.1	1756	1473.02	339	8.29896
Solyc02g081250.2.1	7163	6880.02	286	1.49902
Solyc02g050287.1.1	1125	842.015	81	3.46893
Solyc08g069070.2.1	900	617.411	0	0
Solyc02g036260.3.1	2846	2563.02	39	0.548712
Solyc10g005440.2.1	2834	2551.02	14	0.1979
Solyc04g011590.3.1	1776	1493.02	0	0
Solyc01g086860.3.1	1061	778.015	346	16.0368
Solyc02g055530.3.1	5746	5463.02	23	0.151819
Solyc05g021520.1.1	111	28.851	7	8.7492
Solyc04g011960.2.1	2667	2384.02	13	0.196637
Solyc03g098530.1.1	891	608.534	0	0
Solyc02g088190.3.1	1673	1390.02	209	5.42198
Solyc04g081580.3.1	2797	2514.02	941	13.4975
Solyc05g052040.1.1	1098	815.015	798	35.3076
Solyc10g082040.2.1	706	425.402	4	0.339071
Solyc07g005520.1.1	1326	1043.02	104	3.59562
Solyc12g088930.1.1	825	542.817	17	1.12934
Solyc03g082820.3.1	6345	6062.02	421	2.50436
Solyc12g049680.1.1	195	46.7408	0	0
Solyc12g049650.1.1	366	119.597	1	0.301515
Solyc05g026605.1.1	600	320.948	0	0
Solyc08g008180.2.1	2216	1933.02	665	12.4056
Solyc08g067800.2.1	1538	1255.02	271	7.78666
Solyc07g053240.3.1	1073	790.015	10.7663	0.491432
Solyc10g080630.2.1	4654	4371.02	1673	13.8021
Solyc03g058540.2.1	1035	752.015	0	0
Solyc02g078040.3.1	1042	759.015	220	10.4521
Solyc01g095680.2.1	1154	871.015	358	14.8214
Solyc12g056510.2.1	1833	1550.02	1062	24.707
Solyc09g009820.3.1	1441	1158.02	3523	109.706
Solyc06g075730.2.1	490	217.597	0	0
Solyc07g053300.1.1	1827	1544.02	0	0
Solyc01g067275.1.1	222	51.3324	0	0
Solyc03g096160.2.1	896	613.534	0	0
Solyc01g088720.3.1	2912	2629.02	585.955	8.03715
Solyc01g021675.1.1	474	204.232	416	73.4513
Solyc09g090130.3.1	1346	1063.02	129	4.37604
Solyc12g044800.2.1	3150	2867.02	1044	13.1311
Solyc08g029130.3.1	5600	5317.02	1312	8.89809
Solyc01g006180.3.1	2508	2225.02	137	2.22034
Solyc09g018200.1.1	756	474.783	4	0.303805
Solyc04g083000.1.1	141	36.8574	4	3.91351
Solyc10g050700.1.1	255	60.9376	0	0
Solyc08g015670.3.1	2640	2357.02	0	0
Solyc10g028550.2.1	414	154.434	0	0
Solyc10g079660.2.1	3093	2810.02	0	0
Solyc02g014777.1.1	258	61.8971	14	8.15622
Solyc04g078730.2.1	6504	6221.02	339	1.96503
Solyc10g062035.1.1	879	596.594	0	0
Solyc08g062707.1.1	1413	1130.02	0	0
Solyc03g007240.3.1	3428	3145.02	6193.13	71.0099
Solyc12g010590.2.1	1573	1290.02	237	6.62498
Solyc02g091460.3.1	1800	1517.02	782	18.5886
Solyc01g059888.1.1	1113	830.015	0	0
Solyc10g008065.1.1	505	231.195	32	4.99118
Solyc10g018580.1.1	243	56.9065	0	0
Solyc06g069020.3.1	1326	1043.02	2083	72.0161
Solyc01g049920.1.1	222	51.3324	0	0
Solyc03g051920.3.1	1083	800.015	260	11.7194
Solyc01g079090.3.1	2000	1717.02	3549	74.5354
Solyc06g070985.1.1	246	57.8638	0	0
Solyc08g068050.3.1	1756	1473.02	49	1.19955
Solyc07g024030.3.1	1434	1151.02	0	0
Solyc09g059817.1.1	218	50.4794	0	0
Solyc01g091840.3.1	2853	2570.02	1160	16.2762
Solyc12g036260.1.1	2334	2051.02	0	0
Solyc08g079020.3.1	732	450.829	247	19.7568
Solyc10g085770.1.1	630	350.441	0	0
Solyc02g084120.2.1	1091	808.015	7	0.312399
Solyc02g067360.3.1	1759	1476.02	554	13.5347
Solyc10g086200.1.1	372	124.093	2	0.581185
Solyc06g053320.3.1	3308	3025.02	895	10.6691
Solyc10g085250.2.1	77	33.6914	0	0
Solyc09g008270.3.1	1103	820.015	966	42.4802
Solyc08g077770.3.1	1236	953.015	750	28.3787
Solyc03g118410.3.1	818	535.871	1290	86.8081
Solyc08g068780.2.1	806	524.084	64	4.40362
Solyc08g065640.3.1	1045	762.015	495	23.4246
Solyc12g006710.2.1	1362	1079.02	211	7.05157
Solyc12g036285.1.1	488	215.843	0	0
Solyc06g069380.3.1	3008	2725.02	259.084	3.42848
Solyc02g069070.3.1	784	502.343	67	4.80956
Solyc06g074550.2.1	1211	928.015	46	1.78745
Solyc04g011690.3.1	2089	1806.02	1068	21.3246
Solyc05g015003.1.1	993	710.015	0	0
Solyc08g077955.1.1	649	369.119	46	4.49389
Solyc02g090267.1.1	969	686.015	393	20.6581
Solyc09g065420.3.1	767	485.688	4	0.296984
Solyc08g077610.2.1	3792	3509.02	97.0352	0.997183
Solyc10g078530.2.1	1910	1627.02	1721	38.1435
Solyc11g008000.2.1	3486	3203.02	3211	36.1503
Solyc02g083350.3.1	5765	5482.02	2942.35	19.3547
Solyc11g044636.1.1	337	100.63	0	0
Solyc07g007450.3.1	869	586.653	8	0.491745
Solyc11g012780.2.1	614	334.683	424	45.6839
Solyc03g032210.3.1	1960	1677.02	113	2.42981
Solyc08g080850.3.1	4542	4259.02	424	3.58994
Solyc01g087995.1.1	231	53.5292	113	76.1235
Solyc02g043945.1.1	1095	812.015	0	0
