target_id	length	eff_length	est_counts	tpm
Solyc03g034267.1.1	231	53.6856	0	0
Solyc06g063070.3.1	1564	1273.18	3089	99.1477
Solyc06g007700.3.1	1362	1071.18	2413	92.0554
Solyc08g075940.3.1	4396	4105.18	393	3.91214
Solyc06g009865.1.1	288	72.1197	0	0
Solyc07g064377.1.1	315	84.851	0	0
Solyc07g062310.3.1	2253	1962.18	255	5.31075
Solyc01g016690.1.1	288	72.1197	0	0
Solyc12g010150.2.1	915	624.248	106	6.9391
Solyc01g095250.1.1	897	606.309	5	0.337
Solyc06g008750.1.1	309	81.9118	3	1.49668
Solyc05g045950.2.1	633	344.713	0	0
Solyc02g088950.2.1	5715	5424.18	926.355	6.97907
Solyc03g083320.3.1	2283	1992.18	0	0
Solyc01g058080.1.1	213	49.7725	0	0
Solyc01g087550.3.1	1561	1270.18	478	15.3786
Solyc01g103690.3.1	2055	1764.18	697	16.1452
Solyc07g015860.3.1	1445	1154.18	1254	44.3995
Solyc11g062210.2.1	447	173.57	0	0
Solyc01g009870.3.1	1506	1215.18	4	0.134516
Solyc01g066320.1.1	978	687.18	0	0
Solyc11g072460.2.1	3280	2989.18	235.163	3.21493
Solyc03g121690.1.1	663	374.212	0	0
Solyc02g093680.3.1	887	596.429	1158.38	79.368
Solyc10g055610.2.1	1695	1404.18	198	5.76231
Solyc05g021373.1.1	216	50.588	0	0
Solyc01g111933.1.1	873	582.429	0	0
Solyc01g081460.3.1	1532	1241.18	169	5.56425
Solyc05g005010.3.1	2337	2046.18	96	1.91726
Solyc12g019620.2.1	4727	4436.18	0	0
Solyc09g083260.3.1	1767	1476.18	229	6.33943
Solyc01g091690.3.1	2783	2492.18	280	4.59127
Solyc08g036625.1.1	628	339.782	6	0.721614
Solyc01g013840.1.1	348	102.519	0	0
Solyc08g008600.3.1	1631	1340.18	16	0.487878
Solyc11g020265.1.1	549	263.652	0	0
Solyc06g043070.3.1	3138	2847.18	189	2.7127
Solyc06g068370.3.1	3370	3079.18	75.8076	1.00608
Solyc01g091070.3.1	3942	3651.18	802.506	8.98193
Solyc07g044810.3.1	1887	1596.18	692	17.7165
Solyc02g082550.3.1	5460	5169.18	512	4.04765
Solyc02g082300.3.1	963	672.248	28	1.70209
Solyc04g017800.1.1	651	362.359	0	0
Solyc06g034140.2.1	1618	1327.18	13	0.400284
Solyc06g076710.2.1	826	535.821	12	0.915199
Solyc12g027815.1.1	345	100.911	0	0
Solyc12g035610.1.1	165	40.433	0	0
Solyc07g047760.2.1	918	627.248	70.4493	4.58978
Solyc02g092075.1.1	183	45.1739	0	0
Solyc10g078820.2.1	7380	7089.18	10	0.0576446
Solyc02g069207.1.1	1731	1440.18	165	4.68189
Solyc12g098740.2.1	4288	3997.18	2526	25.8246
Solyc02g068645.1.1	285	70.8688	39	22.4887
Solyc03g005940.3.1	983	692.18	0	0
Solyc05g055140.1.1	540	255.126	1	0.160177
Solyc11g039380.1.1	339	97.2536	0	0
Solyc02g072280.1.1	2193	1902.18	0	0
Solyc06g009280.2.1	7845	7554.18	799	4.32229
Solyc01g080460.3.1	3345	3054.18	14727	197.049
Solyc11g021085.1.1	210	49.5435	0	0
Solyc03g005600.3.1	2629	2338.18	974	17.023
Solyc01g086920.3.1	1107	816.18	1140.99	57.1284
Solyc08g065555.1.1	1380	1089.18	6	0.225116
Solyc01g007830.2.1	2594	2303.18	52	0.922635
Solyc04g078610.3.1	6094	5803.18	2098.45	14.777
Solyc03g110890.1.1	906	615.248	19	1.262
Solyc12g042845.1.1	1017	726.18	2.09852	0.118093
Solyc01g086750.3.1	6012	5721.18	2961	21.1498
Solyc02g083120.2.1	1174	883.18	27	1.24931
Solyc04g078160.3.1	1637	1346.18	88	2.67137
Solyc01g017650.2.1	426	156.949	0	0
Solyc05g050240.3.1	1302	1011.18	2921.14	118.053
Solyc03g083000.3.1	2182	1891.18	314	6.78502
Solyc03g093450.3.1	2989	2698.18	367	5.5584
Solyc01g107360.3.1	2913	2622.18	233	3.63118
Solyc10g083650.1.1	687	397.977	2288	234.937
Solyc02g032875.1.1	435	163.931	5	1.24641
Solyc02g081440.3.1	2416	2125.18	1213	23.3249
Solyc03g111275.1.1	285	70.8688	2	1.15327
Solyc01g058510.1.1	264	62.5794	0	0
Solyc10g054383.1.1	420	152.229	1	0.268446
Solyc10g051360.1.1	489	209.055	0	0
Solyc01g108510.3.1	2010	1719.18	462	10.9818
Solyc10g078390.2.1	2993	2702.18	2342	35.4182
Solyc02g085780.3.1	3617	3326.18	1239	15.2223
Solyc05g006010.3.1	10505	10214.2	5012.62	20.0547
Solyc10g080585.1.1	345	100.911	0	0
Solyc10g006290.3.1	938	647.248	2848	179.814
Solyc12g056523.1.1	477	198.517	4	0.823411
Solyc08g044460.1.1	186	45.4368	0	0
Solyc03g083260.1.1	234	54.1764	10	7.543
Solyc04g049960.3.1	425	156.07	0	0
Solyc03g005030.3.1	1338	1047.18	254	9.91212
Solyc07g006680.1.1	1359	1068.18	381	14.5759
Solyc03g096740.3.1	890	599.369	105	7.15895
Solyc08g063127.1.1	828	537.821	0	0
Solyc04g050330.2.1	390	129.655	4	1.26073
Solyc08g080020.1.1	315	84.851	0	0
Solyc10g049423.1.1	459	183.501	0	0
Solyc06g008510.3.1	2143	1852.18	34	0.750153
Solyc10g074443.1.1	237	54.7722	0	0
Solyc05g025520.2.1	634	345.713	53	6.26489
Solyc08g007480.2.1	1442	1151.18	21	0.74547
Solyc08g045870.2.1	624	335.85	38	4.62373
Solyc03g123540.3.1	457	181.87	20	4.4939
Solyc09g014260.1.1	198	48.0827	0	0
Solyc06g076700.1.1	1902	1611.18	125	3.17045
Solyc08g061273.1.1	408	142.685	0	0
Solyc03g098770.1.1	237	54.7722	0	0
Solyc04g050150.3.1	4979	4688.18	1269	11.0614
Solyc07g008015.1.1	294	74.7909	0	0
Solyc08g076100.3.1	2307	2016.18	934	18.9309
Solyc03g063380.2.1	1173	882.18	26	1.2044
Solyc11g010490.2.1	3800	3509.18	819	9.53746
Solyc07g005570.3.1	1512	1221.18	2598	86.9388
Solyc04g012150.3.1	1047	756.18	41.9462	2.26684
Solyc04g080590.3.1	940	649.248	2303	144.956
Solyc06g084190.3.1	4332	4041.18	1268.41	12.8264
Solyc01g103295.1.1	465	188.342	1	0.216974
Solyc12g014470.2.1	1501	1210.18	144.81	4.88994
Solyc07g007500.3.1	974	683.18	681	40.7349
Solyc06g007355.1.1	462	185.836	0	0
Solyc11g021270.1.1	156	39.6213	0	0
Solyc02g082690.3.1	6574	6283.18	605.76	3.93981
Solyc03g019950.3.1	2330	2039.18	1702	34.1082
Solyc09g009020.3.1	1861	1570.18	11766	306.22
Solyc09g005290.1.1	2811	2520.18	141	2.28635
Solyc05g050050.1.1	969	678.248	0	0
Solyc08g005305.1.1	210	49.5435	19	15.6719
Solyc10g048055.1.1	1401	1110.18	0	0
Solyc01g094390.2.1	1544	1253.18	0	0
Solyc02g087490.2.1	216	50.588	0	0
Solyc08g068810.3.1	2030	1739.18	364.583	8.56655
Solyc08g061772.1.1	771	481.129	0	0
Solyc09g037010.2.1	664	375.212	0	0
Solyc09g011680.1.1	315	84.851	0	0
Solyc07g045240.3.1	1625	1334.18	2288	70.0803
Solyc12g056730.1.1	3234	2943.18	0	0
Solyc05g005935.1.1	324	89.2694	0	0
Solyc01g108420.2.1	523	239.714	147	25.0598
Solyc07g041960.2.1	420	152.229	0	0
Solyc04g050380.2.1	315	84.851	0	0
Solyc06g059790.3.1	638	349.609	0	0
Solyc05g005430.2.1	1211	920.18	0	0
Solyc09g007530.3.1	1793	1502.18	1104	30.0332
Solyc02g068380.3.1	2216	1925.18	1519	32.2434
Solyc03g006770.3.1	4591	4300.18	53	0.503667
Solyc09g090390.2.1	1842	1551.18	6	0.158068
Solyc08g022140.1.1	276	67.228	0	0
Solyc10g052680.1.1	330	92.5218	0	0
Solyc04g011340.3.1	1555	1264.18	0	0
Solyc02g026085.1.1	702	412.936	0	0
Solyc09g007230.3.1	2292	2001.18	1017	20.7677
Solyc10g047150.2.1	180	44.651	1	0.915215
Solyc12g039105.1.1	810	519.874	0	0
Solyc02g062467.1.1	255	60.2015	0	0
Solyc07g065680.3.1	2907	2616.18	1368	21.3684
Solyc12g044710.1.1	855	564.656	1	0.072372
Solyc07g042293.1.1	375	119.818	0	0
Solyc05g006560.1.1	1803	1512.18	349	9.4314
Solyc02g011930.1.1	1284	993.18	3	0.123438
Solyc04g057860.2.1	480	201.203	3	0.609313
Solyc03g006980.3.1	1476	1185.18	641	22.1018
Solyc12g014200.2.1	1559	1268.18	4	0.128894
Solyc05g006120.3.1	2010	1719.18	331	7.86794
Solyc06g066400.3.1	3337	3046.18	46	0.617101
Solyc01g017540.1.1	288	72.1197	0	0
Solyc04g014350.1.1	177	43.7621	13	12.1395
Solyc09g064945.1.1	354	106.115	0	0
Solyc01g011357.1.1	339	97.2536	0	0
Solyc08g066355.1.1	1602	1311.18	0	0
Solyc02g080820.3.1	1184	893.18	400	18.301
Solyc09g061710.3.1	2119	1828.18	302	6.7506
Solyc02g036373.1.1	9	1.5	0	0
Solyc01g097110.2.1	5716	5425.18	41	0.308833
Solyc04g011760.3.1	549	263.652	0	0
Solyc09g008430.3.1	1384	1093.18	164	6.13065
Solyc04g079210.3.1	5128	4837.18	680	5.74475
Solyc01g005270.3.1	935	644.248	288	18.2681
Solyc01g109060.3.1	1902	1611.18	118	2.9929
Solyc06g009040.3.1	1547	1256.18	11361	369.589
Solyc11g066930.1.1	960	669.248	49	2.99201
Solyc03g007820.3.1	1468	1177.18	170.883	5.93213
Solyc04g039960.3.1	4121	3830.18	534.767	5.70558
Solyc08g006060.3.1	2562	2271.18	927.122	16.6817
Solyc09g031565.1.1	336	95.5018	0	0
Solyc01g099150.3.1	1293	1002.18	38	1.5495
Solyc02g071700.3.1	2585	2294.18	287	5.11221
Solyc09g009430.3.1	3129	2838.18	4928	70.9553
Solyc03g121950.3.1	3087	2796.18	1639	23.9535
Solyc05g010515.1.1	714	424.853	0	0
Solyc04g071137.1.1	1091	800.18	0	0
Solyc01g081440.3.1	2795	2504.18	559.698	9.13361
Solyc01g087590.3.1	2135	1844.18	196	4.34317
Solyc11g065840.2.1	1539	1248.18	1	0.0327399
Solyc02g089420.1.1	543	257.969	4	0.633646
Solyc01g098900.3.1	1224	933.18	461	20.1878
Solyc03g097550.3.1	2252	1961.18	1147	23.9001
Solyc11g050775.1.1	264	62.5794	0	0
Solyc05g012840.1.1	672	383.174	0	0
Solyc07g041230.3.1	1750	1459.18	183	5.12503
Solyc12g089150.2.1	1680	1389.18	630	18.5326
Solyc01g107620.3.1	615	326.984	164	20.4961
Solyc05g052050.1.1	705	415.936	807	79.2868
Solyc11g050828.1.1	534	249.767	0	0
Solyc02g084163.1.1	846	555.711	11	0.808905
Solyc03g117080.3.1	1100	809.18	34	1.71707
Solyc03g043573.1.1	291	73.424	1	0.556565
Solyc11g012810.2.1	3024	2733.18	472	7.05713
Solyc04g015550.2.1	357	107.868	0	0
Solyc11g018560.2.1	1178	887.18	143	6.58686
Solyc01g090280.3.1	3291	3000.18	485	6.60615
Solyc07g054840.3.1	762	472.226	1	0.0865376
Solyc11g042750.1.1	156	39.6213	4	4.12559
Solyc11g072470.2.1	909	618.248	44	2.90833
Solyc10g051070.1.1	480	201.203	10	2.03104
Solyc03g006550.3.1	2715	2424.18	478	8.05782
Solyc06g053520.3.1	1812	1521.18	0	0
Solyc04g082540.2.1	1115	824.18	0	0
Solyc03g081200.2.1	462	185.836	47	10.3353
Solyc11g072990.2.1	2718	2427.18	621	10.4555
Solyc09g018367.1.1	522	238.788	0	0
Solyc02g069720.3.1	1521	1230.18	1096	36.408
Solyc12g020050.2.1	2456	2165.18	575	10.8525
Solyc08g082390.3.1	2593	2302.18	1402.23	24.8905
Solyc04g054685.1.1	2198	1907.18	0	0
Solyc03g097150.3.1	1595	1304.18	88	2.7574
Solyc10g045050.1.1	324	89.2694	0	0
Solyc01g058210.2.1	2225	1934.18	13.6035	0.287413
Solyc12g042110.2.1	429	159.098	108	27.7404
Solyc09g098610.2.1	1600	1309.18	23	0.717931
Solyc02g084600.3.1	1932	1641.18	38	0.946197
Solyc01g104160.3.1	1097	806.18	1703	86.3251
Solyc01g017460.2.1	429	159.098	6	1.54114
Solyc01g016940.1.1	222	51.9607	0	0
Solyc01g097740.3.1	1370	1079.18	808	30.5965
Solyc04g063220.1.1	225	52.741	0	0
Solyc05g055850.3.1	1324	1033.18	2014	79.6596
Solyc02g080750.2.1	414	147.363	0	0
Solyc10g007630.1.1	1461	1170.18	0	0
Solyc02g077940.1.1	165	40.433	104	105.112
Solyc01g073970.3.1	1584	1293.18	23.5541	0.744322
Solyc03g119620.1.1	558	272.163	9	1.35135
Solyc01g090610.3.1	1196	905.18	0	0
Solyc08g078180.1.1	705	415.936	6	0.589493
Solyc09g059103.1.1	543	257.969	0	0
Solyc01g103430.3.1	2666	2375.18	2705	46.5399
Solyc01g106810.3.1	1381	1090.18	61	2.28658
Solyc01g094460.3.1	9648	9357.18	1203.99	5.25813
Solyc03g046510.1.1	231	53.6856	0	0
Solyc05g052740.1.1	1050	759.18	0	0
Solyc05g015656.1.1	759	469.226	8	0.696727
Solyc02g082760.3.1	2114	1823.18	48282	1082.21
Solyc11g040105.1.1	1476	1185.18	90	3.10322
Solyc08g014340.3.1	1584	1293.18	9908	313.099
Solyc06g024245.1.1	516	233.367	1	0.175112
Solyc10g079770.2.1	2586	2295.18	930	16.5585
Solyc07g063440.3.1	4597	4306.18	1286	12.204
Solyc10g017783.1.1	9	1.5	0	0
Solyc04g082340.3.1	2061	1770.18	388	8.95712
Solyc02g085360.3.1	1925	1634.18	84	2.10055
Solyc08g061920.2.1	3112	2821.18	0	0
Solyc06g009420.3.1	261	61.8822	0.0200303	0.0132275
Solyc06g005000.3.1	1932	1641.18	23	0.572698
Solyc04g011710.1.1	267	63.671	0	0
Solyc12g038515.1.1	374	119.14	55	18.8652
Solyc09g065280.3.1	2325	2034.18	1521	30.5558
Solyc04g074820.2.1	984	693.18	13	0.766393
Solyc02g067250.2.1	691	401.977	221	22.467
Solyc03g005910.3.1	1297	1006.18	12	0.487371
Solyc01g009810.3.1	1527	1236.18	52	1.719
Solyc11g030720.2.1	2371	2080.18	488.36	9.59386
Solyc03g059247.1.1	545	259.864	0	0
Solyc01g108120.3.1	1318	1027.18	92	3.66012
Solyc02g087870.3.1	4525	4234.18	259	2.49968
Solyc08g076060.3.1	2896	2605.18	1005	15.7646
Solyc10g079910.2.1	1556	1265.18	15	0.484499
Solyc03g117310.1.1	633	344.713	150	17.7823
Solyc01g008480.3.1	2270	1979.18	301	6.21492
Solyc03g095200.1.1	2133	1842.18	60.9893	1.35293
Solyc01g059880.3.1	2471	2180.18	1171	21.9492
Solyc06g075290.3.1	1189	898.18	2	0.0909957
Solyc01g079900.1.1	606	318.081	0	0
Solyc07g043000.3.1	1448	1157.18	95	3.35488
Solyc09g010915.1.1	222	51.9607	24	18.8751
Solyc02g021690.2.1	587	299.925	119	16.214
Solyc09g091760.2.1	1690	1399.18	82	2.39494
Solyc09g075010.3.1	1695	1404.18	2369	68.944
Solyc10g045725.1.1	186	45.4368	0	0
Solyc06g084005.1.1	671	382.174	185	19.7818
Solyc02g032380.2.1	1965	1674.18	23.5732	0.575401
Solyc11g065160.2.1	7295	7004.18	1240	7.23467
Solyc03g114120.3.1	1066	775.18	494	26.0423
Solyc08g065550.1.1	243	56.6697	4	2.88445
Solyc06g051370.1.1	444	171.368	4	0.953859
Solyc08g075700.3.1	1473	1182.18	2112	73.007
Solyc02g086200.2.1	4123	3832.18	509.938	5.43784
Solyc02g014540.2.1	396	133.953	0	0
Solyc06g063110.2.1	861	570.429	16	1.14623
Solyc03g093625.1.1	724	434.724	13	1.22204
Solyc02g071100.3.1	1302	1011.18	65	2.62687
Solyc04g005720.3.1	1076	785.18	2	0.104091
Solyc06g036090.2.1	267	63.671	0	0
Solyc02g079490.3.1	1899	1608.18	0	0
Solyc06g071180.3.1	980	689.18	160	9.48728
Solyc12g014320.2.1	2396	2105.18	141	2.73706
Solyc12g096380.1.1	1800	1509.18	0	0
Solyc10g085550.2.1	766	476.226	352	30.2054
Solyc04g018060.1.1	189	46.5617	0	0
Solyc04g055110.3.1	2630	2339.18	223	3.89579
Solyc04g015560.3.1	2675	2384.18	1193	20.4482
Solyc09g092540.1.1	1230	939.18	29	1.26184
Solyc04g009660.2.1	2520	2229.18	13	0.238316
Solyc01g106805.1.1	849	558.656	71	5.1936
Solyc09g018010.3.1	1539	1248.18	3156	103.327
Solyc07g040745.1.1	582	295.075	0	0
Solyc03g005800.3.1	1117	826.18	165	8.16138
Solyc06g008803.1.1	572	285.514	6	0.858772
Solyc03g061620.1.1	267	63.671	0	0
Solyc02g085837.1.1	207	49.2337	0	0
Solyc02g081930.3.1	486	206.292	33	6.5371
Solyc03g051970.3.1	5258	4967.18	418	3.43891
Solyc09g014360.2.1	123	29.0714	0	0
Solyc11g071940.1.1	747	457.457	67	5.9852
Solyc04g009560.3.1	4497	4206.18	1127.81	10.9573
Solyc04g050803.1.1	651	362.359	0	0
Solyc02g092930.1.1	1086	795.18	2.30193	0.118299
Solyc01g108280.3.1	2559	2268.18	1519	27.3675
Solyc09g064820.1.1	819	528.874	87	6.72235
Solyc06g006100.3.1	2200	1909.18	756	16.1819
Solyc10g012095.1.1	807	516.874	15.5242	1.22738
Solyc01g056280.3.1	1158	867.18	0	0
Solyc12g096270.2.1	778	488.129	158	13.2275
Solyc08g029160.1.1	303	78.9363	668.251	345.953
Solyc07g017535.1.1	477	198.517	80	16.4682
Solyc01g081110.3.1	3647	3356.18	40	0.487045
Solyc11g012700.2.1	3303	3012.18	5382	73.0158
Solyc04g081050.2.1	2409	2118.18	519.108	10.015
Solyc05g015050.3.1	3784	3493.18	1720	20.1216
Solyc01g073745.1.1	312	83.4262	0	0
Solyc11g043020.1.1	177	43.7621	0	0
Solyc01g103930.3.1	1983	1692.18	1853	44.749
Solyc05g013280.3.1	8198	7907.18	1982	10.2432
Solyc02g087090.3.1	1424	1133.18	0	0
Solyc11g018690.2.1	2437	2146.18	414	7.88295
Solyc04g080490.3.1	1365	1074.18	104	3.9565
Solyc03g095720.3.1	1688	1397.18	683	19.9767
Solyc11g071960.2.1	2934	2643.18	100.883	1.55971
Solyc01g091530.3.1	1065	774.18	1642	86.6734
Solyc04g082970.3.1	3359	3068.18	200	2.66381
Solyc09g092200.2.1	660	371.212	0	0
Solyc10g047610.2.1	2558	2267.18	1	0.0180247
Solyc04g008250.1.1	795	505.028	120	9.71001
Solyc12g008800.2.1	1195	904.18	1490	67.342
Solyc09g065300.3.1	606	318.081	630	80.9388
Solyc02g091270.3.1	1242	951.18	417	17.9155
Solyc08g036640.3.1	589	301.894	6	0.812176
Solyc06g072350.3.1	827	536.821	22010	1675.5
Solyc01g106530.1.1	1044	753.18	0	0
Solyc05g015866.1.1	1521	1230.18	132.496	4.40138
Solyc05g005420.2.1	1391	1100.18	0	0
Solyc07g040840.2.1	2769	2478.18	0	0
Solyc04g077410.3.1	3410	3119.18	4	0.0524051
Solyc03g083350.3.1	2926	2635.18	341.113	5.28984
Solyc07g025100.1.1	192	46.6333	0	0
Solyc04g009350.3.1	1795	1504.18	1220	33.1447
Solyc08g080750.3.1	993	702.18	98	5.70338
Solyc04g051280.3.1	2839	2548.18	292	4.68282
Solyc01g021670.3.1	312	83.4262	437	214.059
Solyc04g078700.3.1	2334	2043.18	1288	25.761
Solyc01g007240.3.1	685	396.017	0	0
Solyc12g011000.2.1	3282	2991.18	1969	26.9003
Solyc03g096840.3.1	665	376.212	15042	1633.91
Solyc07g021200.1.1	546	260.732	50.7841	7.95953
Solyc11g008640.2.1	909	618.248	0	0
Solyc09g059045.1.1	1500	1209.18	0	0
Solyc11g013087.1.1	562	275.997	2	0.296128
Solyc01g104660.3.1	1806	1515.18	653	17.6118
Solyc01g079690.3.1	5953	5662.18	1156.41	8.34605
Solyc05g041235.1.1	342	99.0654	0	0
Solyc11g007420.1.1	390	129.655	38.2714	12.0625
Solyc02g090240.3.1	2465	2174.18	1.04321	0.0196079
Solyc01g010360.3.1	1279	988.18	0	0
Solyc07g066050.3.1	812	521.874	10.0314	0.78551
Solyc05g051940.3.1	1977	1686.18	0	0
Solyc07g049783.1.1	684	395.017	0	0
Solyc06g053540.3.1	120	28.2543	0	0
Solyc11g020476.1.1	378	121.587	0	0
Solyc07g042440.3.1	1050	759.18	6020	324.046
Solyc02g085030.3.1	1854	1563.18	187	4.88863
Solyc12g095790.2.1	1752	1461.18	557	15.5778
Solyc11g064800.2.1	1943	1652.18	263	6.50508
Solyc05g040100.3.1	837	546.821	56	4.18501
Solyc08g074480.1.1	396	133.953	3020	921.315
Solyc02g087120.3.1	3699	3408.18	12.1598	0.1458
Solyc01g009900.3.1	363	111.819	0	0
Solyc03g091030.1.1	330	92.5218	0	0
Solyc01g005755.1.1	1602	1311.18	515.653	16.0712
Solyc11g027660.1.1	393	131.908	3.72157	1.15295
Solyc07g006270.3.1	1792	1501.18	434	11.8144
Solyc12g026360.1.1	405	140.485	0	0
Solyc01g007010.3.1	2391	2100.18	60	1.16748
Solyc10g085665.1.1	744	454.457	0	0
Solyc02g078200.3.1	903	612.248	294	19.6234
Solyc07g017670.2.1	228	52.9381	26	20.0706
Solyc11g030600.3.1	5217	4926.18	1238	10.2699
Solyc05g007030.3.1	3264	2973.18	879	12.0815
Solyc04g074540.3.1	2338	2047.18	74	1.47717
Solyc04g074930.3.1	2574	2283.18	0	0
Solyc06g082740.3.1	3138	2847.18	0	0
Solyc05g007560.3.1	778	488.129	1067	89.3272
Solyc12g009940.1.1	1383	1092.18	57	2.13273
Solyc11g068510.2.1	2298	2007.18	1418.86	28.8873
Solyc03g097810.1.1	162	40.0746	0	0
Solyc04g049555.1.1	819	528.874	179	13.831
Solyc11g072220.2.1	2056	1765.18	134	3.1022
Solyc10g050373.1.1	753	463.366	0	0
Solyc05g021247.1.1	409	143.443	0	0
Solyc09g059427.1.1	1077	786.18	0	0
Solyc02g092527.1.1	183	45.1739	18	16.2832
Solyc03g082355.1.1	333	93.9981	1	0.434745
Solyc09g061770.1.1	270	64.9418	0	0
Solyc08g076220.3.1	1764	1473.18	71649	1987.51
Solyc11g056500.2.1	612	324.016	0	0
Solyc02g062340.3.1	1587	1296.18	34822	1097.85
Solyc06g060105.1.1	1218	927.18	0	0
Solyc03g112370.1.1	234	54.1764	124	93.5332
Solyc09g090105.1.1	213	49.7725	40	32.8417
Solyc03g059243.1.1	344	100.292	7	2.85224
Solyc12g016160.1.1	231	53.6856	0	0
Solyc06g009820.3.1	2147	1856.18	95	2.0915
Solyc01g110540.3.1	299	77.1742	62	32.8302
Solyc02g087170.3.1	3105	2814.18	396	5.75039
Solyc03g098580.1.1	2172	1881.18	4	0.0868928
Solyc11g012930.2.1	1322	1031.18	1114	44.1474
Solyc12g062850.1.1	348	102.519	0	0
Solyc01g009170.3.1	1781	1490.18	2063	56.5737
Solyc06g036700.2.1	1064	773.18	3	0.158561
Solyc05g055200.3.1	2534	2243.18	27	0.491874
Solyc09g075830.3.1	5948	5657.18	8439	60.96
Solyc01g005200.2.1	1401	1110.18	3	0.110429
Solyc08g061820.3.1	3983	3692.18	1562	17.2883
Solyc10g054510.1.1	681	392.135	0	0
Solyc11g018470.2.1	1069	778.18	0	0
Solyc06g071333.1.1	198	48.0827	0	0
Solyc07g052800.2.1	1155	864.18	0	0
Solyc11g005630.1.1	2334	2043.18	1246.51	24.9311
Solyc11g006170.2.1	1593	1302.18	230	7.21791
Solyc09g011300.3.1	1428	1137.18	1358	48.8006
Solyc02g079210.3.1	5707	5416.18	890.891	6.7218
Solyc08g065940.3.1	963	672.248	2473	150.331
Solyc10g007390.3.1	1913	1622.18	1586	39.9538
Solyc11g069167.1.1	531	246.894	0	0
Solyc01g087000.3.1	1932	1641.18	16.1114	0.401172
Solyc12g005550.2.1	629	340.782	41	4.91656
Solyc07g056030.3.1	3389	3098.18	3086	40.7046
Solyc05g006790.2.1	1590	1299.18	7	0.220183
Solyc05g032620.1.1	201	48.5277	2	1.6842
Solyc03g120260.3.1	1199	908.18	413	18.5837
Solyc08g029057.1.1	324	89.2694	0	0
Solyc04g078810.3.1	3122	2831.18	418	6.03341
Solyc03g013150.1.1	306	80.5713	0	0
Solyc08g082230.3.1	1897	1606.18	408	10.3805
Solyc01g105040.3.1	3470	3179.18	2943.11	37.8309
Solyc12g038630.2.1	1295	1004.18	569	23.1555
Solyc09g075430.3.1	2156	1865.18	4944.55	108.333
Solyc04g082520.2.1	1410	1119.18	3	0.109541
Solyc05g010203.1.1	1371	1080.18	0	0
Solyc01g088140.3.1	1423	1132.18	246	8.8792
Solyc09g011810.3.1	1579	1288.18	12546.8	398.027
Solyc08g061350.1.1	216	50.588	0	0
Solyc09g007765.1.1	1458	1167.18	1360.31	47.627
Solyc12g033000.1.1	429	159.098	1	0.256856
Solyc07g041080.3.1	1448	1157.18	472	16.6685
Solyc11g006160.2.1	1329	1038.18	5	0.196812
Solyc09g074190.2.1	3423	3132.18	0	0
Solyc05g051010.3.1	1205	914.18	7	0.312911
Solyc05g051920.3.1	1863	1572.18	2	0.0519855
Solyc07g007490.2.1	816	525.874	0	0
Solyc02g014580.1.1	201	48.5277	0	0
Solyc02g080995.1.1	567	280.856	68.9903	10.0382
Solyc07g021630.3.1	2766	2475.18	54	0.891541
Solyc03g114140.3.1	4432	4141.18	899	8.87135
Solyc10g045530.1.1	156	39.6213	0	0
Solyc04g008040.3.1	2355	2064.18	607.312	12.0232
Solyc02g081330.3.1	3172	2881.18	5250	74.4635
Solyc05g055770.3.1	1695	1404.18	5700	165.885
Solyc03g044330.1.1	1980	1689.18	4328.67	104.721
Solyc01g066380.3.1	1916	1625.18	0	0
Solyc09g090330.3.1	1237	946.18	2898.78	125.198
Solyc02g069370.3.1	1112	821.18	1711	85.1464
Solyc02g088205.1.1	183	45.1739	61	55.1818
Solyc06g072870.2.1	2925	2634.18	1	0.0155135
Solyc09g065750.3.1	1093	802.18	5	0.254714
Solyc03g120360.1.1	2655	2364.18	2	0.0345703
Solyc04g080950.3.1	3516	3225.18	83	1.05167
Solyc01g099180.3.1	2788	2497.18	1621	26.527
Solyc01g097080.1.1	792	502.129	38	3.09259
Solyc03g112720.3.1	1069	778.18	144	7.562
Solyc05g056140.3.1	3325	3034.18	471	6.34357
Solyc01g094500.3.1	2694	2403.18	256	4.35319
Solyc10g050300.1.1	279	68.287	0	0
Solyc06g042937.1.1	207	49.2337	0	0
Solyc08g079710.3.1	4105	3814.18	1241.97	13.3066
Solyc07g049340.1.1	195	47.3038	0	0
Solyc01g102260.3.1	750	460.366	0	0
Solyc05g013020.1.1	1344	1053.18	0	0
Solyc06g036110.1.1	747	457.457	499	44.5763
Solyc04g072920.3.1	2566	2275.18	64	1.14953
Solyc01g087170.3.1	4571	4280.18	2811.52	26.8431
Solyc01g057990.1.1	165	40.433	0	0
Solyc07g039310.1.1	1542	1251.18	36	1.17581
Solyc02g021273.1.1	246	57.1612	0	0
Solyc06g068990.3.1	3828	3537.18	2823	32.6143
Solyc05g053680.2.1	2262	1971.18	1862	38.6018
Solyc01g094030.3.1	2627	2336.18	1611	28.1802
Solyc02g076940.2.1	1184	893.18	5	0.228763
Solyc10g017810.2.1	1596	1305.18	141	4.41472
Solyc03g113180.3.1	1115	824.18	29	1.43791
Solyc11g011210.2.1	836	545.821	234	17.5194
Solyc06g075517.1.1	294	74.7909	20	10.9279
Solyc10g083075.1.1	650	361.359	0	0
Solyc01g111920.3.1	3583	3292.18	676.934	8.40267
Solyc01g110385.1.1	1079	788.18	2026	105.043
